cell,concurrency,repetition,update_rate_s,read_rate_s,op_id,qa_id,scope_id,target_memory_id,queue_wait_ms,worker_start_to_raw_commit_ms,raw_write_call_ms,raw_ack_to_structured_ms,structured_to_index_ms,index_to_ranking_ms,t_commit_ms,t_structured_view_visible_ms,t_index_visible_ms,pipeline_complete_ms,time_to_top10_ms,final_hit_at_10,structured_projection_ok,relation_candidate_ok,sparse_index_applied,dense_index_applied,sparse_index_visible,dense_index_visible,timeout_5000ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,fresh_hit_at_10_50ms,pipeline_visible_50ms,fresh_hit_at_10_100ms,pipeline_visible_100ms,fresh_hit_at_10_250ms,pipeline_visible_250ms,fresh_hit_at_10_500ms,pipeline_visible_500ms,fresh_hit_at_10_1000ms,pipeline_visible_1000ms,fresh_hit_at_10_2000ms,pipeline_visible_2000ms
cassandra-base,32,0,10.0,190.0,r0_measured_02786,lr000014::conv-49_qa_21,lr000014::conv-49,lr000014::conv-49_session_5_D5:1,0.2002,6.0189,6.016,34.9014,38.8685,19.5839,6.2191,41.1205,79.989,99.5729,99.5729,1,1,1,1,1,1,1,0,3.779,1.4602,0.3327,0,0,1,1,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02900,lr000007::conv-41_qa_4,lr000007::conv-41,lr000007::conv-41_session_3_D3:1,6.3916,8.5867,8.5839,36.3992,52.0086,7.3394,14.9783,51.3775,103.3861,110.7255,110.7255,1,1,1,1,1,1,1,0,2.3047,1.0807,0.3446,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03068,lr000008::conv-47_qa_149,lr000008::conv-47,lr000008::conv-47_session_31_D31:22,0.1737,18.4527,18.4506,67.2237,67.1934,21.2799,18.6264,85.8501,153.0435,174.3234,174.3234,1,1,1,1,1,1,1,0,4.4461,3.5698,0.3571,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02361,lr000009::conv-43_qa_135,lr000009::conv-43,lr000009::conv-43_session_18_D18:6,0.3855,8.618,8.6154,87.3734,121.836,14.8363,9.0035,96.3769,218.2129,233.0492,233.0492,1,1,1,1,1,1,1,0,6.3638,0.915,0.3707,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03375,lr000000::conv-44_qa_5,lr000000::conv-44,lr000000::conv-44_session_4_D4:1,0.0419,3.5567,3.5548,43.0769,317.3869,30.9424,3.5986,46.6755,364.0624,395.0048,395.0048,1,1,1,1,1,1,1,0,2.6796,0.6845,0.465,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02814,lr000005::conv-50_qa_29,lr000005::conv-50,lr000005::conv-50_session_5_D5:9,1.7293,8.8739,8.8716,91.9398,34.7546,23.2791,10.6032,102.543,137.2976,160.5767,,0,1,1,1,1,1,1,0,9.857,1.2742,0.3363,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03215,lr000009::conv-30_qa_53,lr000009::conv-30,lr000009::conv-30_session_3_D3:8,12.7062,13.1227,13.1202,91.848,89.093,6.0847,25.8289,117.6769,206.7699,212.8546,212.8546,1,1,1,1,1,1,1,0,0.588,0.2612,0.3557,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03883,lr000015::conv-50_qa_70,lr000015::conv-50,lr000015::conv-50_session_30_D30:1,0.1059,10.2168,10.2132,39.2647,39.2482,7.6941,10.3227,49.5874,88.8356,96.5297,,0,1,1,1,1,1,1,0,1.7449,1.0178,0.3181,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02882,lr000006::conv-48_qa_180,lr000006::conv-48,lr000006::conv-48_session_28_D28:7,0.1059,20.73,20.7267,67.5623,57.4532,9.7517,20.8359,88.3982,145.8514,155.6031,,0,1,1,1,1,1,1,0,2.0869,1.9937,0.3792,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02750,lr000013::conv-44_qa_13,lr000013::conv-44,lr000013::conv-44_session_9_D9:1,0.1851,7.5025,7.5001,47.94,62.6855,13.7749,7.6876,55.6276,118.3131,132.088,132.088,1,1,1,1,1,1,1,0,2.9981,1.6339,0.3592,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03501,lr000016::conv-50_qa_57,lr000016::conv-50,lr000016::conv-50_session_27_D27:2,0.807,15.8964,15.8926,71.7338,103.7339,23.6057,16.7034,88.4372,192.1711,215.7768,,0,1,1,1,1,1,1,0,2.3106,0.4977,0.3278,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03728,lr000008::conv-43_qa_90,lr000008::conv-43,lr000008::conv-43_session_6_D6:17,2.6536,17.2782,17.2757,85.7742,181.0369,17.566,19.9318,105.706,286.7429,304.3089,304.3089,1,1,1,1,1,1,1,0,7.815,0.7812,0.3438,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02678,lr000003::conv-43_qa_100,lr000003::conv-43,lr000003::conv-43_session_9_D9:4,0.1434,5.1825,5.1807,42.3193,59.2483,18.0251,5.3259,47.6452,106.8935,124.9186,124.9186,1,1,1,1,1,1,1,0,4.4842,0.4735,0.3388,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02340,lr000011::conv-47_qa_60,lr000011::conv-47,lr000011::conv-47_session_10_D10:4,0.0805,9.8468,9.8446,48.1083,67.2945,7.7036,9.9273,58.0356,125.3301,133.0337,133.0337,1,1,1,1,1,1,1,0,2.0458,0.7679,0.3703,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03187,lr000003::conv-44_qa_119,lr000003::conv-44,lr000003::conv-44_session_27_D27:10,7.3796,7.5715,7.5686,30.3946,80.6353,95.0478,14.9511,45.3457,125.981,221.0288,221.0288,1,1,1,1,1,1,1,0,11.2712,0.7025,0.4511,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03303,lr000008::conv-47_qa_2,lr000008::conv-47,lr000008::conv-47_session_1_D1:36,0.1125,4.1813,4.1789,38.9271,55.9433,18.3976,4.2938,43.2209,99.1642,117.5618,,0,1,1,1,1,1,1,0,2.538,0.9183,0.3772,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02703,lr000014::conv-50_qa_17,lr000014::conv-50,lr000014::conv-50_session_9_D9:1,0.4828,3.6938,3.6919,77.0982,66.3717,45.2796,4.1766,81.2748,147.6465,192.9261,,0,1,1,1,1,1,1,0,29.2202,1.2054,0.3269,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02696,lr000015::conv-41_qa_118,lr000015::conv-41,lr000015::conv-41_session_21_D21:24,5.8885,23.3019,23.2987,59.7769,54.9048,61.9025,29.1904,88.9673,143.8721,205.7746,,0,1,1,1,1,1,1,0,30.8582,1.2568,0.3513,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02364,lr000002::conv-26_qa_35,lr000002::conv-26,lr000002::conv-26_session_9_D9:1,0.3987,67.1192,67.1133,62.388,103.3425,40.2636,67.5179,129.9059,233.2484,273.512,273.512,1,1,1,1,1,1,1,0,1.4868,0.3505,0.3901,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03713,lr000015::conv-50_qa_46,lr000015::conv-50,lr000015::conv-50_session_21_D21:4,0.8624,6.1167,6.1139,40.3301,178.6379,63.0558,6.9791,47.3092,225.9471,289.0029,,0,1,1,1,1,1,1,0,13.4777,1.4661,0.5316,0,0,0,0,0,0,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02652,lr000014::conv-49_qa_27,lr000014::conv-49,lr000014::conv-49_session_5_D5:7,0.0505,12.6888,12.6866,92.9882,54.6245,10.885,12.7393,105.7275,160.352,171.237,,0,1,1,1,1,1,1,0,2.8606,1.2387,0.3679,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02948,lr000013::conv-43_qa_167,lr000013::conv-43,lr000013::conv-43_session_27_D27:24,0.1831,5.4534,5.4512,49.2525,51.6607,13.1886,5.6365,54.889,106.5497,119.7383,119.7383,1,1,1,1,1,1,1,0,3.3604,0.6757,0.339,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03585,lr000015::conv-44_qa_58,lr000015::conv-44,lr000015::conv-44_session_25_D25:14,0.2594,4.8611,4.8592,46.0541,48.695,28.3098,5.1205,51.1746,99.8696,128.1794,128.1794,1,1,1,1,1,1,1,0,3.2939,0.8996,0.5171,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03411,lr000001::conv-47_qa_94,lr000001::conv-47,lr000001::conv-47_session_13_D13:8,1.048,13.9719,13.9702,42.5007,139.7226,19.3555,15.0199,57.5206,197.2432,216.5987,,0,1,1,1,1,1,1,0,9.214,0.6325,0.4252,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02318,lr000008::conv-48_qa_77,lr000008::conv-48,lr000008::conv-48_session_27_D27:1,0.9297,1.6228,1.6209,35.0733,67.4876,19.9033,2.5525,37.6258,105.1134,125.0167,,0,1,1,1,1,1,1,0,3.5136,1.0558,0.3359,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03000,lr000008::conv-26_qa_139,lr000008::conv-26,lr000008::conv-26_session_17_D17:18,0.4161,3.3959,3.3935,148.6287,181.0953,11.9098,3.812,152.4407,333.536,345.4458,,0,1,1,1,1,1,1,0,2.3623,0.3946,0.375,0,0,0,0,0,0,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02339,lr000016::conv-48_qa_25,lr000016::conv-48,lr000016::conv-48_session_4_D4:21,0.0774,3.845,3.8427,37.1316,48.1283,8.0342,3.9224,41.054,89.1823,97.2165,,0,1,1,1,1,1,1,0,1.3119,1.3327,0.3646,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02556,lr000001::conv-41_qa_89,lr000001::conv-41,lr000001::conv-41_session_12_D12:3,0.1372,15.1573,15.1552,42.0552,67.7536,51.4041,15.2945,57.3497,125.1033,176.5074,176.5074,1,1,1,1,1,1,1,0,33.4018,1.1962,0.4531,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02901,lr000001::conv-48_qa_14,lr000001::conv-48,lr000001::conv-48_session_2_D2:17,0.9853,3.3851,3.3834,29.1411,183.5869,16.7289,4.3704,33.5115,217.0984,233.8273,233.8273,1,1,1,1,1,1,1,0,3.1827,0.7796,0.3639,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03778,lr000006::conv-42_qa_123,lr000006::conv-42,lr000006::conv-42_session_13_D13:11,0.895,16.5566,16.5549,59.4605,40.615,17.9436,17.4516,76.9121,117.5271,135.4707,135.4707,1,1,1,1,1,1,1,0,7.5848,1.1356,0.3586,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02266,lr000009::conv-26_qa_89,lr000009::conv-26,lr000009::conv-26_session_2_D2:15,0.0786,7.1848,7.1827,113.2863,93.9589,5.0059,7.2634,120.5497,214.5086,219.5145,,0,1,1,1,1,1,1,0,1.416,0.3237,0.4151,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03382,lr000001::conv-50_qa_29,lr000001::conv-50,lr000001::conv-50_session_5_D5:9,0.3025,5.9767,5.9744,90.0365,161.0524,22.1833,6.2792,96.3157,257.3681,279.5514,,0,1,1,1,1,1,1,0,4.4744,0.5258,0.3753,0,0,0,0,0,0,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03927,lr000010::conv-30_qa_38,lr000010::conv-30,lr000010::conv-30_session_19_D19:6,0.053,2.3143,2.3118,106.3976,123.8656,45.0694,2.3673,108.7649,232.6305,277.6999,277.6999,1,1,1,1,1,1,1,0,5.5743,0.3512,0.374,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02519,lr000004::conv-48_qa_152,lr000004::conv-48,lr000004::conv-48_session_19_D19:18,0.9768,3.8424,3.8403,63.3063,45.5425,14.7917,4.8192,68.1255,113.668,128.4597,128.4597,1,1,1,1,1,1,1,0,5.6777,0.4451,0.363,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03799,lr000014::conv-47_qa_104,lr000014::conv-47,lr000014::conv-47_session_16_D16:11,0.0977,6.4203,6.4171,51.5834,41.233,22.6667,6.518,58.1014,99.3344,122.0011,122.0011,1,1,1,1,1,1,1,0,2.5574,1.1277,0.3422,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03108,lr000006::conv-43_qa_15,lr000006::conv-43,lr000006::conv-43_session_4_D4:8,0.1543,16.0905,16.0878,66.0926,142.3307,89.6514,16.2448,82.3374,224.6681,314.3195,314.3195,1,1,1,1,1,1,1,0,4.0605,1.2277,0.4932,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03376,lr000016::conv-50_qa_155,lr000016::conv-50,lr000016::conv-50_session_30_D30:4,4.6102,20.2722,20.2707,73.1226,197.1615,10.079,24.8824,98.005,295.1665,305.2455,305.2455,1,1,1,1,1,1,1,0,2.9688,0.6318,0.4017,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03472,lr000013::conv-30_qa_0,lr000013::conv-30,lr000013::conv-30_session_1_D1:2,0.1754,9.707,9.7042,55.6057,37.7679,8.2175,9.8824,65.4881,103.256,111.4735,111.4735,1,1,1,1,1,1,1,0,0.6979,0.2361,0.3501,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03434,lr000013::conv-47_qa_138,lr000013::conv-47,lr000013::conv-47_session_27_D27:6,0.1283,5.0624,5.0595,38.6606,63.1607,13.9281,5.1907,43.8513,107.012,120.9401,120.9401,1,1,1,1,1,1,1,0,4.7248,0.5854,0.3527,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_02428,lr000014::conv-42_qa_22,lr000014::conv-42,lr000014::conv-42_session_12_D12:13,0.1571,7.3149,7.3129,48.9366,58.3961,11.7337,7.472,56.4086,114.8047,126.5384,,0,1,1,1,1,1,1,0,4.0186,1.64,0.3968,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03914,lr000014::conv-42_qa_50,lr000014::conv-42,lr000014::conv-42_session_13_D13:9,0.0427,3.1485,3.1465,32.2565,24.4481,29.3253,3.1912,35.4477,59.8958,89.2211,,0,1,1,1,1,1,1,0,11.6691,3.1087,0.3495,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_03194,lr000001::conv-44_qa_78,lr000001::conv-44,lr000001::conv-44_session_9_D9:23,0.0923,8.1055,8.1034,24.8465,181.8692,42.7595,8.1978,33.0443,214.9135,257.673,257.673,1,1,1,1,1,1,1,0,11.7647,1.4986,0.3333,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03467,lr000013::conv-42_qa_133,lr000013::conv-42,lr000013::conv-42_session_16_D16:6,0.8725,4.4619,4.4601,63.5494,75.5778,17.6988,5.3344,68.8838,144.4616,162.1604,162.1604,1,1,1,1,1,1,1,0,6.6814,0.9829,0.3242,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03843,lr000008::conv-30_qa_18,lr000008::conv-30,lr000008::conv-30_session_1_D1:4,0.6476,17.8256,17.8229,77.0537,52.7102,5.8151,18.4732,95.5269,148.2371,154.0522,,0,1,1,1,1,1,1,0,1.2074,0.2892,0.4135,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02982,lr000006::conv-47_qa_0,lr000006::conv-47,lr000006::conv-47_session_1_D1:27,0.041,12.4458,12.4436,17.7545,51.096,12.8144,12.4868,30.2413,81.3373,94.1517,,0,1,1,1,1,1,1,0,0.9576,0.5459,0.3542,0,0,0,1,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02797,lr000009::conv-26_qa_14,lr000009::conv-26,lr000009::conv-26_session_4_D4:15,0.0867,1.5736,1.5719,146.5036,91.638,11.5119,1.6603,148.1639,239.8019,251.3138,251.3138,1,1,1,1,1,1,1,0,3.1527,0.2844,0.3338,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03838,lr000013::conv-42_qa_74,lr000013::conv-42,lr000013::conv-42_session_1_D1:16,2.406,14.3232,14.3217,98.2716,91.75,43.0581,16.7292,115.0008,206.7508,249.8089,,0,1,1,1,1,1,1,0,28.4641,0.9578,0.4432,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,0,10.0,190.0,r0_measured_02502,lr000001::conv-44_qa_22,lr000001::conv-44,lr000001::conv-44_session_14_D14:1,0.1715,41.9125,41.9102,72.6827,98.5422,12.8945,42.084,114.7667,213.3089,226.2034,226.2034,1,1,1,1,1,1,1,0,2.7165,1.4962,0.3192,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_03455,lr000014::conv-41_qa_119,lr000014::conv-41,lr000014::conv-41_session_22_D22:17,2.9483,23.7873,23.7857,66.6705,122.6566,38.8371,26.7356,93.4061,216.0627,254.8998,254.8998,1,1,1,1,1,1,1,0,27.3648,1.2691,0.3732,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_04066,lr000014::conv-50_qa_146,lr000014::conv-50,lr000014::conv-50_session_28_D28:40,0.0464,12.4144,12.4122,46.3329,183.008,28.0846,12.4608,58.7937,241.8017,269.8863,269.8863,1,1,1,1,1,1,1,0,0.99,2.1966,0.3704,0,0,0,0,0,0,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_04073,lr000011::conv-41_qa_52,lr000011::conv-41,lr000011::conv-41_session_27_D27:8,0.1428,12.1905,12.187,132.3997,29.2012,9.0854,12.3333,144.733,173.9342,183.0196,183.0196,1,1,1,1,1,1,1,0,0.7988,0.6169,0.3715,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,0,10.0,190.0,r0_measured_04078,lr000015::conv-47_qa_58,lr000015::conv-47,lr000015::conv-47_session_28_D28:27,8.057,12.5072,12.5047,81.561,27.6928,7.2431,20.5642,102.1252,129.818,137.0611,137.0611,1,1,1,1,1,1,1,0,0.7545,0.5967,0.4548,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04087,lr000003::conv-41_qa_2,lr000003::conv-41,lr000003::conv-41_session_2_D2:28,0.0893,14.1947,14.1911,102.3343,25.5255,19.0943,14.284,116.6183,142.1438,161.2381,161.2381,1,1,1,1,1,1,1,0,1.4529,1.3886,0.437,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04489,lr000013::conv-48_qa_172,lr000013::conv-48,lr000013::conv-48_session_24_D24:10,0.1181,13.4336,13.4295,99.3476,21.9214,25.0105,13.5517,112.8993,134.8207,159.8312,,0,1,1,1,1,1,1,0,1.3687,1.1035,0.2954,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,1,1.0,19.0,r0_measured_04262,lr000008::conv-43_qa_138,lr000008::conv-43,lr000008::conv-43_session_19_D19:6,0.0697,5.6691,5.6665,92.9402,23.5276,11.3991,5.7388,98.679,122.2066,133.6057,133.6057,1,1,1,1,1,1,1,0,1.6693,0.7267,0.3142,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04387,lr000011::conv-41_qa_119,lr000011::conv-41,lr000011::conv-41_session_22_D22:17,0.1671,19.0184,19.0127,99.658,28.607,29.8612,19.1855,118.8435,147.4505,177.3117,177.3117,1,1,1,1,1,1,1,0,1.09,0.9164,0.294,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04151,lr000001::conv-42_qa_75,lr000001::conv-42,lr000001::conv-42_session_3_D3:4,0.0822,14.9738,14.9703,96.0613,23.6982,6.8418,15.056,111.1173,134.8155,141.6573,,0,1,1,1,1,1,1,0,0.5267,0.4308,0.3219,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,1,1.0,19.0,r0_measured_04428,lr000007::conv-26_qa_35,lr000007::conv-26,lr000007::conv-26_session_9_D9:1,0.1416,11.2148,11.2094,107.1164,20.3273,14.6545,11.3564,118.4728,138.8001,153.4546,153.4546,1,1,1,1,1,1,1,0,0.9721,0.3186,0.3685,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04339,lr000006::conv-42_qa_162,lr000006::conv-42,lr000006::conv-42_session_23_D23:7,0.1273,19.7125,19.7073,97.5794,22.7396,25.0129,19.8398,117.4192,140.1588,165.1717,165.1717,1,1,1,1,1,1,1,0,2.0769,1.1583,0.4031,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04715,lr000008::conv-43_qa_50,lr000008::conv-43,lr000008::conv-43_session_19_D19:20,0.0765,4.2548,4.2518,95.6346,25.3616,8.6803,4.3313,99.9659,125.3275,134.0078,,0,1,1,1,1,1,1,0,1.468,0.8164,0.3176,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,1,1.0,19.0,r0_measured_04647,lr000009::conv-49_qa_141,lr000009::conv-49,lr000009::conv-49_session_21_D21:10,0.1717,6.0474,6.0414,88.9353,18.038,14.1423,6.2191,95.1544,113.1924,127.3347,127.3347,1,1,1,1,1,1,1,0,0.5392,0.5052,0.3236,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04330,lr000008::conv-43_qa_169,lr000008::conv-43,lr000008::conv-43_session_27_D27:28,0.1705,15.4821,15.4763,100.3177,30.658,19.7173,15.6526,115.9703,146.6283,166.3456,166.3456,1,1,1,1,1,1,1,0,0.9331,0.9186,0.3938,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04579,lr000005::conv-30_qa_13,lr000005::conv-30,lr000005::conv-30_session_6_D6:6,0.1484,14.0154,14.0096,97.1601,15.4826,10.4979,14.1638,111.3239,126.8065,137.3044,137.3044,1,1,1,1,1,1,1,0,0.5701,0.2519,0.3802,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04435,lr000014::conv-50_qa_154,lr000014::conv-50,lr000014::conv-50_session_30_D30:2,0.2316,18.116,18.1107,96.919,26.4232,22.2906,18.3476,115.2666,141.6898,163.9804,163.9804,1,1,1,1,1,1,1,0,2.4699,1.6972,0.4757,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04133,lr000005::conv-49_qa_32,lr000005::conv-49,lr000005::conv-49_session_6_D6:13,0.1318,17.0691,17.0642,97.9188,19.5645,8.1672,17.2009,115.1197,134.6842,142.8514,,0,1,1,1,1,1,1,0,0.4486,0.3967,0.3244,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,1,1.0,19.0,r0_measured_04665,lr000001::conv-43_qa_116,lr000001::conv-43,lr000001::conv-43_session_13_D13:6,0.0952,14.4513,14.449,93.9748,24.3048,21.667,14.5465,108.5213,132.8261,154.4931,154.4931,1,1,1,1,1,1,1,0,0.7692,0.5219,0.359,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04492,lr000016::conv-41_qa_93,lr000016::conv-41,lr000016::conv-41_session_13_D13:5,0.1312,16.9036,16.8997,110.1344,28.9183,15.1413,17.0348,127.1692,156.0875,171.2288,171.2288,1,1,1,1,1,1,1,0,1.8091,0.8371,0.3647,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04649,lr000016::conv-30_qa_61,lr000016::conv-30,lr000016::conv-30_session_9_D9:10,0.1331,18.3549,18.3505,99.4872,13.2237,8.2834,18.488,117.9752,131.1989,139.4823,139.4823,1,1,1,1,1,1,1,0,0.388,0.2925,0.3038,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04732,lr000005::conv-47_qa_15,lr000005::conv-47,lr000005::conv-47_session_8_D8:29,0.0692,11.6097,11.6072,99.8301,24.6262,19.462,11.6789,111.509,136.1352,155.5972,,0,1,1,1,1,1,1,0,0.7666,0.5162,0.3307,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,1,1.0,19.0,r0_measured_04105,lr000001::conv-49_qa_116,lr000001::conv-49,lr000001::conv-49_session_11_D11:8,0.1867,20.7111,20.7042,88.3222,24.5756,10.3218,20.8978,109.22,133.7956,144.1174,144.1174,1,1,1,1,1,1,1,0,0.4349,0.4043,0.2989,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04348,lr000008::conv-47_qa_100,lr000008::conv-47,lr000008::conv-47_session_15_D15:15,0.09,14.111,14.108,126.2761,25.7806,12.5235,14.201,140.4771,166.2577,178.7812,178.7812,1,1,1,1,1,1,1,0,0.5547,0.5276,0.3103,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04544,lr000015::conv-50_qa_110,lr000015::conv-50,lr000015::conv-50_session_18_D18:11,0.1411,8.9573,8.9532,93.2152,29.1411,21.2388,9.0984,102.3136,131.4547,152.6935,,0,1,1,1,1,1,1,0,0.9208,0.6411,0.5503,0,0,0,0,0,1,0,1,0,1,0,1
cassandra-base,32,1,1.0,19.0,r0_measured_04704,lr000014::conv-49_qa_58,lr000014::conv-49,lr000014::conv-49_session_12_D12:2,0.0833,4.0942,4.0909,111.8789,82.275,13.8752,4.1775,116.0564,198.3314,212.2066,212.2066,1,1,1,1,1,1,1,0,2.3048,0.8766,0.2944,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04569,lr000016::conv-48_qa_52,lr000016::conv-48,lr000016::conv-48_session_16_D16:2,0.1275,10.4626,10.4569,95.8043,23.7888,5.1647,10.5901,106.3944,130.1832,135.3479,135.3479,1,1,1,1,1,1,1,0,0.5908,0.5049,0.3176,0,0,0,0,1,1,1,1,1,1,1,1
cassandra-base,32,1,1.0,19.0,r0_measured_04529,lr000005::conv-50_qa_111,lr000005::conv-50,lr000005::conv-50_session_19_D19:6,0.1424,4.6585,4.654,109.8825,83.7756,18.3488,4.8009,114.6834,198.459,216.8078,216.8078,1,1,1,1,1,1,1,0,1.0195,0.6527,0.3747,0,0,0,0,1,1,1,1,1,1,1,1
