method,qa_id,query_sample_id,top10_memory_ids,top10_count,top10_cross_sample_count,top10_cross_sample_rate
Dense-bge+GlobalKG,conv-50_qa_61,conv-50,conv-50_session_21_D21:4;conv-50_session_20_D20:1;conv-50_session_25_D25:19;conv-50_session_14_D14:12;conv-50_session_13_D13:1;conv-50_session_13_D13:7;conv-50_session_7_D7:3;conv-50_session_4_D4:1;conv-50_session_4_D4:19;conv-50_session_25_D25:17,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_62,conv-50,conv-50_session_14_D14:1;conv-50_session_17_D17:1;conv-50_session_13_D13:2;conv-50_session_13_D13:1;conv-50_session_14_D14:2;conv-50_session_22_D22:1;conv-50_session_13_D13:7;conv-50_session_9_D9:5;conv-50_session_28_D28:14;conv-50_session_25_D25:16,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_63,conv-50,conv-50_session_16_D16:15;conv-50_session_16_D16:16;conv-50_session_16_D16:17;conv-50_session_16_D16:20;conv-50_session_2_D2:4;conv-50_session_9_D9:19;conv-50_session_11_D11:8;conv-49_session_16_D16:10;conv-50_session_2_D2:17;conv-50_session_11_D11:7,10,1,0.1
Dense-bge+GlobalKG,conv-50_qa_64,conv-50,conv-43_session_11_D11:6;conv-47_session_24_D24:18;conv-48_session_19_D19:14;conv-50_session_15_D15:9;conv-50_session_9_D9:18;conv-43_session_22_D22:8;conv-50_session_29_D29:1;conv-50_session_12_D12:5;conv-50_session_14_D14:3;conv-47_session_24_D24:17,10,5,0.5
Dense-bge+GlobalKG,conv-50_qa_65,conv-50,conv-50_session_27_D27:8;conv-50_session_27_D27:6;conv-50_session_6_D6:14;conv-50_session_27_D27:7;conv-50_session_26_D26:4;conv-50_session_6_D6:16;conv-50_session_3_D3:14;conv-50_session_24_D24:10;conv-50_session_26_D26:1;conv-50_session_7_D7:16,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_66,conv-50,conv-50_session_14_D14:11;conv-50_session_12_D12:4;conv-50_session_25_D25:17;conv-50_session_4_D4:19;conv-50_session_17_D17:3;conv-50_session_4_D4:21;conv-50_session_14_D14:1;conv-50_session_4_D4:7;conv-50_session_9_D9:8;conv-50_session_21_D21:4,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_67,conv-50,conv-50_session_1_D1:9;conv-50_session_27_D27:5;conv-50_session_1_D1:15;conv-50_session_3_D3:15;conv-50_session_2_D2:17;conv-50_session_26_D26:3;conv-50_session_6_D6:15;conv-50_session_30_D30:14;conv-50_session_16_D16:8;conv-50_session_5_D5:1,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_68,conv-50,conv-50_session_28_D28:10;conv-50_session_4_D4:1;conv-50_session_25_D25:17;conv-50_session_28_D28:14;conv-50_session_28_D28:13;conv-50_session_17_D17:1;conv-50_session_21_D21:6;conv-50_session_20_D20:2;conv-50_session_6_D6:8;conv-50_session_19_D19:10,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_69,conv-50,conv-50_session_30_D30:9;conv-50_session_6_D6:14;conv-50_session_27_D27:10;conv-50_session_27_D27:9;conv-50_session_30_D30:6;conv-50_session_27_D27:2;conv-50_session_30_D30:7;conv-50_session_12_D12:6;conv-50_session_27_D27:8;conv-50_session_16_D16:13,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_70,conv-50,conv-50_session_30_D30:2;conv-50_session_30_D30:21;conv-50_session_30_D30:20;conv-50_session_26_D26:3;conv-50_session_29_D29:1;conv-50_session_7_D7:18;conv-50_session_1_D1:15;conv-50_session_17_D17:6;conv-50_session_26_D26:1;conv-50_session_17_D17:8,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_71,conv-50,conv-50_session_1_D1:15;conv-50_session_1_D1:9;conv-50_session_1_D1:5;conv-50_session_10_D10:12;conv-50_session_20_D20:4;conv-50_session_10_D10:10;conv-50_session_24_D24:17;conv-50_session_14_D14:4;conv-50_session_11_D11:4;conv-50_session_1_D1:6,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_72,conv-50,conv-50_session_15_D15:7;conv-50_session_23_D23:6;conv-50_session_3_D3:3;conv-50_session_23_D23:7;conv-50_session_15_D15:8;conv-50_session_15_D15:9;conv-50_session_2_D2:10;conv-50_session_2_D2:8;conv-50_session_1_D1:14;conv-50_session_7_D7:16,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_73,conv-50,conv-50_session_3_D3:9;conv-50_session_15_D15:8;conv-50_session_23_D23:6;conv-50_session_6_D6:11;conv-50_session_3_D3:3;conv-50_session_3_D3:1;conv-50_session_15_D15:6;conv-50_session_1_D1:13;conv-50_session_7_D7:1;conv-50_session_9_D9:15,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_74,conv-50,conv-50_session_3_D3:7;conv-50_session_3_D3:5;conv-50_session_15_D15:8;conv-50_session_8_D8:1;conv-50_session_12_D12:12;conv-50_session_18_D18:5;conv-50_session_26_D26:9;conv-50_session_3_D3:4;conv-50_session_29_D29:9;conv-50_session_23_D23:11,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_75,conv-50,conv-50_session_25_D25:5;conv-50_session_4_D4:3;conv-50_session_4_D4:1;conv-50_session_5_D5:2;conv-50_session_14_D14:3;conv-50_session_6_D6:8;conv-50_session_4_D4:5;conv-50_session_4_D4:17;conv-50_session_18_D18:7;conv-50_session_29_D29:14,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_76,conv-50,conv-50_session_4_D4:19;conv-50_session_4_D4:21;conv-50_session_13_D13:7;conv-50_session_4_D4:1;conv-50_session_4_D4:5;conv-50_session_21_D21:4;conv-50_session_4_D4:18;conv-50_session_6_D6:8;conv-50_session_13_D13:1;conv-50_session_12_D12:2,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_77,conv-50,conv-50_session_4_D4:26;conv-50_session_21_D21:2;conv-50_session_29_D29:13;conv-50_session_30_D30:4;conv-50_session_16_D16:16;conv-50_session_29_D29:9;conv-50_session_21_D21:3;conv-50_session_2_D2:17;conv-50_session_21_D21:1;conv-50_session_29_D29:8,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_78,conv-50,conv-50_session_4_D4:24;conv-50_session_13_D13:12;conv-50_session_4_D4:26;conv-50_session_16_D16:16;conv-50_session_4_D4:16;conv-50_session_16_D16:14;conv-50_session_29_D29:5;conv-50_session_16_D16:17;conv-50_session_20_D20:3;conv-50_session_27_D27:3,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_79,conv-50,conv-50_session_5_D5:11;conv-50_session_25_D25:3;conv-50_session_25_D25:5;conv-50_session_7_D7:7;conv-50_session_25_D25:13;conv-50_session_6_D6:6;conv-50_session_5_D5:12;conv-50_session_5_D5:7;conv-50_session_29_D29:18;conv-50_session_11_D11:9,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_80,conv-50,conv-50_session_4_D4:16;conv-50_session_12_D12:11;conv-50_session_11_D11:10;conv-50_session_25_D25:14;conv-50_session_20_D20:14;conv-50_session_26_D26:13;conv-50_session_20_D20:10;conv-50_session_26_D26:12;conv-50_session_11_D11:11;conv-50_session_27_D27:3,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_81,conv-50,conv-50_session_6_D6:3;conv-50_session_21_D21:7;conv-50_session_4_D4:16;conv-50_session_4_D4:9;conv-50_session_1_D1:3;conv-50_session_29_D29:5;conv-50_session_20_D20:2;conv-50_session_28_D28:21;conv-50_session_25_D25:10;conv-50_session_14_D14:8,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_82,conv-50,conv-50_session_3_D3:18;conv-50_session_4_D4:17;conv-30_session_15_D15:18;conv-50_session_4_D4:3;conv-50_session_9_D9:14;conv-50_session_4_D4:1;conv-50_session_24_D24:18;conv-30_session_15_D15:19;conv-50_session_3_D3:16;conv-50_session_4_D4:5,10,2,0.2
Dense-bge+GlobalKG,conv-50_qa_83,conv-50,conv-50_session_4_D4:11;conv-50_session_7_D7:6;conv-50_session_25_D25:5;conv-50_session_4_D4:14;conv-50_session_7_D7:9;conv-50_session_7_D7:8;conv-50_session_21_D21:16;conv-50_session_4_D4:4;conv-50_session_21_D21:10;conv-50_session_25_D25:3,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_84,conv-50,conv-50_session_7_D7:11;conv-50_session_4_D4:16;conv-50_session_11_D11:10;conv-50_session_25_D25:10;conv-50_session_26_D26:13;conv-50_session_29_D29:5;conv-50_session_25_D25:14;conv-50_session_29_D29:9;conv-50_session_21_D21:10;conv-50_session_28_D28:26,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_85,conv-50,conv-50_session_5_D5:7;conv-42_session_19_D19:9;conv-42_session_23_D23:15;conv-48_session_15_D15:12;conv-50_session_1_D1:10;conv-50_session_25_D25:5;conv-48_session_8_D8:4;conv-44_session_4_D4:4;conv-50_session_2_D2:8;conv-42_session_19_D19:10,10,6,0.6
Dense-bge+GlobalKG,conv-50_qa_86,conv-50,conv-50_session_3_D3:9;conv-50_session_9_D9:15;conv-50_session_24_D24:1;conv-50_session_12_D12:11;conv-50_session_7_D7:1;conv-50_session_24_D24:3;conv-50_session_23_D23:10;conv-50_session_15_D15:4;conv-50_session_25_D25:1;conv-50_session_7_D7:15,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_87,conv-50,conv-50_session_10_D10:2;conv-50_session_14_D14:12;conv-50_session_19_D19:10;conv-50_session_22_D22:6;conv-50_session_25_D25:16;conv-50_session_5_D5:4;conv-50_session_20_D20:2;conv-50_session_7_D7:5;conv-50_session_17_D17:2;conv-50_session_2_D2:1,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_88,conv-50,conv-50_session_1_D1:17;conv-44_session_28_D28:10;conv-50_session_2_D2:9;conv-50_session_30_D30:15;conv-50_session_8_D8:7;conv-50_session_30_D30:17;conv-50_session_27_D27:3;conv-50_session_1_D1:13;conv-50_session_1_D1:3;conv-50_session_3_D3:15,10,1,0.1
Dense-bge+GlobalKG,conv-50_qa_89,conv-50,conv-50_session_2_D2:17;conv-50_session_11_D11:6;conv-50_session_25_D25:10;conv-50_session_16_D16:6;conv-50_session_29_D29:15;conv-50_session_11_D11:10;conv-50_session_3_D3:7;conv-50_session_11_D11:8;conv-50_session_12_D12:11;conv-50_session_18_D18:5,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_90,conv-50,conv-50_session_11_D11:6;conv-50_session_11_D11:8;conv-50_session_29_D29:15;conv-50_session_3_D3:7;conv-50_session_28_D28:27;conv-50_session_29_D29:13;conv-50_session_25_D25:10;conv-50_session_11_D11:10;conv-50_session_16_D16:6;conv-50_session_18_D18:5,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_91,conv-50,conv-50_session_25_D25:14;conv-50_session_12_D12:8;conv-50_session_9_D9:9;conv-50_session_2_D2:1;conv-50_session_2_D2:3;conv-50_session_4_D4:6;conv-50_session_26_D26:5;conv-50_session_23_D23:16;conv-50_session_2_D2:5;conv-50_session_3_D3:13,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_92,conv-50,conv-50_session_4_D4:16;conv-50_session_12_D12:11;conv-50_session_21_D21:13;conv-50_session_12_D12:10;conv-50_session_11_D11:10;conv-50_session_20_D20:14;conv-50_session_26_D26:13;conv-50_session_21_D21:11;conv-50_session_20_D20:10;conv-50_session_27_D27:3,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_93,conv-50,conv-50_session_12_D12:13;conv-50_session_22_D22:8;conv-50_session_12_D12:14;conv-50_session_12_D12:15;conv-50_session_22_D22:9;conv-50_session_4_D4:4;conv-50_session_24_D24:4;conv-50_session_26_D26:14;conv-50_session_3_D3:4;conv-50_session_13_D13:3,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_94,conv-50,conv-50_session_13_D13:2;conv-50_session_13_D13:1;conv-50_session_14_D14:2;conv-50_session_14_D14:1;conv-48_session_5_D5:9;conv-50_session_13_D13:5;conv-44_session_6_D6:9;conv-50_session_1_D1:14;conv-50_session_1_D1:12;conv-50_session_8_D8:10,10,2,0.2
Dense-bge+GlobalKG,conv-50_qa_95,conv-50,conv-50_session_13_D13:2;conv-50_session_13_D13:7;conv-50_session_13_D13:1;conv-50_session_17_D17:1;conv-50_session_22_D22:1;conv-50_session_28_D28:14;conv-50_session_28_D28:8;conv-50_session_14_D14:2;conv-50_session_4_D4:1;conv-50_session_28_D28:13,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_96,conv-50,conv-50_session_13_D13:7;conv-50_session_13_D13:1;conv-50_session_13_D13:2;conv-50_session_14_D14:2;conv-50_session_4_D4:19;conv-50_session_4_D4:21;conv-50_session_14_D14:1;conv-50_session_22_D22:1;conv-50_session_21_D21:4;conv-50_session_25_D25:17,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_97,conv-50,conv-50_session_13_D13:13;conv-50_session_13_D13:11;conv-50_session_5_D5:6;conv-50_session_13_D13:4;conv-50_session_28_D28:13;conv-50_session_4_D4:21;conv-50_session_25_D25:13;conv-50_session_4_D4:5;conv-50_session_13_D13:1;conv-50_session_4_D4:6,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_98,conv-50,conv-50_session_14_D14:6;conv-50_session_6_D6:11;conv-50_session_14_D14:5;conv-50_session_14_D14:4;conv-50_session_16_D16:4;conv-50_session_24_D24:11;conv-50_session_7_D7:1;conv-50_session_3_D3:1;conv-50_session_26_D26:9;conv-50_session_23_D23:11,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_99,conv-50,conv-50_session_15_D15:4;conv-50_session_15_D15:2;conv-50_session_24_D24:1;conv-50_session_24_D24:5;conv-50_session_7_D7:1;conv-50_session_23_D23:10;conv-50_session_3_D3:9;conv-50_session_9_D9:15;conv-50_session_24_D24:3;conv-50_session_25_D25:1,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_100,conv-50,conv-50_session_15_D15:4;conv-50_session_9_D9:15;conv-50_session_7_D7:1;conv-50_session_3_D3:9;conv-50_session_23_D23:10;conv-50_session_24_D24:1;conv-50_session_15_D15:2;conv-50_session_11_D11:4;conv-50_session_24_D24:3;conv-50_session_2_D2:17,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_101,conv-50,conv-50_session_2_D2:17;conv-50_session_27_D27:11;conv-50_session_16_D16:6;conv-50_session_3_D3:9;conv-50_session_8_D8:3;conv-50_session_30_D30:20;conv-50_session_15_D15:12;conv-50_session_6_D6:11;conv-50_session_8_D8:1;conv-50_session_21_D21:1,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_102,conv-50,conv-50_session_16_D16:6;conv-50_session_16_D16:8;conv-50_session_16_D16:7;conv-50_session_18_D18:5;conv-50_session_2_D2:17;conv-50_session_11_D11:4;conv-50_session_12_D12:11;conv-50_session_10_D10:14;conv-50_session_3_D3:7;conv-50_session_25_D25:10,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_103,conv-50,conv-50_session_16_D16:15;conv-50_session_16_D16:16;conv-50_session_16_D16:20;conv-50_session_28_D28:22;conv-50_session_16_D16:17;conv-50_session_13_D13:12;conv-50_session_4_D4:26;conv-50_session_13_D13:8;conv-50_session_16_D16:14;conv-50_session_25_D25:14,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_104,conv-50,conv-50_session_16_D16:20;conv-50_session_16_D16:15;conv-50_session_13_D13:8;conv-50_session_16_D16:16;conv-50_session_13_D13:12;conv-50_session_25_D25:14;conv-50_session_16_D16:17;conv-50_session_25_D25:20;conv-50_session_12_D12:8;conv-50_session_21_D21:10,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_105,conv-50,conv-50_session_16_D16:15;conv-50_session_16_D16:20;conv-50_session_16_D16:16;conv-50_session_16_D16:17;conv-50_session_28_D28:15;conv-50_session_28_D28:16;conv-50_session_13_D13:8;conv-50_session_28_D28:22;conv-50_session_2_D2:4;conv-50_session_20_D20:3,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_106,conv-50,conv-50_session_17_D17:1;conv-50_session_13_D13:1;conv-50_session_22_D22:1;conv-50_session_13_D13:2;conv-50_session_14_D14:1;conv-50_session_4_D4:1;conv-50_session_13_D13:7;conv-50_session_28_D28:13;conv-50_session_6_D6:8;conv-50_session_13_D13:4,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_107,conv-50,conv-50_session_17_D17:5;conv-50_session_17_D17:3;conv-50_session_19_D19:10;conv-50_session_22_D22:6;conv-50_session_12_D12:2;conv-50_session_9_D9:8;conv-50_session_17_D17:2;conv-50_session_12_D12:3;conv-50_session_7_D7:3;conv-50_session_21_D21:10,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_108,conv-50,conv-50_session_17_D17:6;conv-50_session_1_D1:15;conv-50_session_3_D3:15;conv-50_session_3_D3:9;conv-50_session_1_D1:9;conv-50_session_20_D20:16;conv-50_session_17_D17:10;conv-50_session_21_D21:17;conv-50_session_30_D30:20;conv-50_session_8_D8:11,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_109,conv-50,conv-50_session_16_D16:2;conv-50_session_16_D16:1;conv-50_session_3_D3:9;conv-50_session_15_D15:10;conv-50_session_24_D24:3;conv-50_session_23_D23:8;conv-50_session_14_D14:4;conv-50_session_18_D18:7;conv-50_session_16_D16:4;conv-50_session_12_D12:11,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_110,conv-50,conv-50_session_7_D7:18;conv-50_session_17_D17:6;conv-50_session_30_D30:20;conv-50_session_30_D30:22;conv-50_session_26_D26:1;conv-50_session_3_D3:9;conv-50_session_1_D1:15;conv-50_session_21_D21:1;conv-50_session_26_D26:2;conv-50_session_29_D29:1,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_111,conv-50,conv-50_session_19_D19:5;conv-43_session_8_D8:17;conv-43_session_27_D27:21;conv-42_session_1_D1:18;conv-43_session_8_D8:18;conv-43_session_27_D27:23;conv-43_session_8_D8:16;conv-50_session_6_D6:18;conv-42_session_1_D1:17;conv-42_session_23_D23:16,10,8,0.8
Dense-bge+GlobalKG,conv-50_qa_112,conv-50,conv-50_session_22_D22:7;conv-50_session_14_D14:11;conv-50_session_4_D4:11;conv-50_session_19_D19:9;conv-50_session_21_D21:10;conv-50_session_7_D7:8;conv-50_session_12_D12:4;conv-50_session_21_D21:5;conv-50_session_17_D17:5;conv-50_session_7_D7:12,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_113,conv-50,conv-50_session_20_D20:4;conv-50_session_5_D5:8;conv-50_session_20_D20:5;conv-50_session_2_D2:9;conv-50_session_11_D11:2;conv-50_session_28_D28:36;conv-50_session_25_D25:14;conv-50_session_20_D20:6;conv-50_session_20_D20:7;conv-50_session_2_D2:5,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_114,conv-50,conv-50_session_20_D20:6;conv-50_session_20_D20:7;conv-50_session_20_D20:5;conv-50_session_20_D20:4;conv-50_session_20_D20:8;conv-50_session_28_D28:36;conv-50_session_5_D5:8;conv-50_session_18_D18:5;conv-50_session_11_D11:2;conv-50_session_2_D2:9,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_115,conv-50,conv-50_session_28_D28:29;conv-50_session_5_D5:7;conv-50_session_21_D21:4;conv-50_session_25_D25:14;conv-50_session_28_D28:36;conv-50_session_7_D7:5;conv-50_session_25_D25:12;conv-50_session_11_D11:10;conv-50_session_11_D11:4;conv-50_session_5_D5:8,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_116,conv-50,conv-50_session_13_D13:7;conv-50_session_4_D4:19;conv-50_session_21_D21:4;conv-50_session_4_D4:21;conv-50_session_12_D12:4;conv-50_session_13_D13:1;conv-50_session_25_D25:17;conv-50_session_22_D22:6;conv-50_session_14_D14:11;conv-50_session_21_D21:6,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_117,conv-50,conv-50_session_4_D4:7;conv-50_session_12_D12:4;conv-50_session_17_D17:3;conv-50_session_4_D4:21;conv-50_session_21_D21:6;conv-50_session_4_D4:19;conv-50_session_7_D7:6;conv-50_session_14_D14:11;conv-50_session_25_D25:17;conv-50_session_21_D21:10,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_118,conv-50,conv-50_session_21_D21:18;conv-50_session_12_D12:10;conv-50_session_26_D26:15;conv-50_session_4_D4:28;conv-50_session_26_D26:12;conv-50_session_21_D21:15;conv-50_session_11_D11:12;conv-50_session_4_D4:14;conv-50_session_26_D26:11;conv-50_session_22_D22:9,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_119,conv-50,conv-50_session_4_D4:21;conv-50_session_25_D25:13;conv-50_session_21_D21:4;conv-50_session_17_D17:3;conv-50_session_22_D22:6;conv-50_session_12_D12:2;conv-50_session_4_D4:19;conv-50_session_12_D12:4;conv-50_session_4_D4:20;conv-50_session_12_D12:3,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_120,conv-50,conv-50_session_4_D4:21;conv-50_session_25_D25:15;conv-50_session_25_D25:13;conv-50_session_22_D22:6;conv-50_session_4_D4:7;conv-50_session_13_D13:4;conv-50_session_7_D7:6;conv-50_session_4_D4:5;conv-50_session_26_D26:5;conv-50_session_21_D21:4,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_121,conv-50,conv-50_session_23_D23:16;conv-50_session_2_D2:1;conv-50_session_2_D2:17;conv-50_session_2_D2:5;conv-50_session_2_D2:3;conv-50_session_12_D12:8;conv-50_session_21_D21:10;conv-50_session_25_D25:16;conv-50_session_2_D2:4;conv-50_session_3_D3:13,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_122,conv-50,conv-50_session_23_D23:9;conv-50_session_23_D23:6;conv-50_session_15_D15:7;conv-50_session_23_D23:7;conv-50_session_15_D15:8;conv-50_session_15_D15:9;conv-50_session_2_D2:8;conv-50_session_3_D3:3;conv-50_session_15_D15:6;conv-50_session_2_D2:10,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_123,conv-50,conv-50_session_23_D23:4;conv-50_session_4_D4:16;conv-50_session_23_D23:3;conv-50_session_25_D25:6;conv-50_session_4_D4:28;conv-50_session_26_D26:13;conv-50_session_11_D11:10;conv-50_session_12_D12:16;conv-50_session_21_D21:13;conv-50_session_21_D21:11,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_124,conv-50,conv-50_session_2_D2:8;conv-50_session_15_D15:8;conv-50_session_25_D25:27;conv-50_session_23_D23:6;conv-50_session_26_D26:9;conv-50_session_23_D23:11;conv-50_session_28_D28:31;conv-50_session_15_D15:6;conv-50_session_28_D28:36;conv-50_session_28_D28:6,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_125,conv-50,conv-50_session_15_D15:4;conv-50_session_15_D15:2;conv-50_session_7_D7:1;conv-50_session_24_D24:1;conv-50_session_3_D3:9;conv-50_session_21_D21:1;conv-50_session_9_D9:15;conv-50_session_24_D24:3;conv-50_session_24_D24:5;conv-50_session_29_D29:8,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_126,conv-50,conv-50_session_24_D24:19;conv-50_session_6_D6:15;conv-50_session_24_D24:12;conv-50_session_24_D24:14;conv-50_session_24_D24:13;conv-50_session_24_D24:11;conv-50_session_10_D10:12;conv-50_session_24_D24:18;conv-50_session_24_D24:17;conv-50_session_27_D27:7,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_127,conv-50,conv-50_session_24_D24:18;conv-50_session_1_D1:15;conv-50_session_24_D24:14;conv-50_session_1_D1:5;conv-50_session_24_D24:13;conv-50_session_24_D24:17;conv-50_session_6_D6:15;conv-50_session_24_D24:12;conv-50_session_10_D10:12;conv-50_session_1_D1:6,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_128,conv-50,conv-50_session_24_D24:14;conv-50_session_24_D24:18;conv-50_session_24_D24:20;conv-50_session_10_D10:10;conv-50_session_24_D24:21;conv-50_session_24_D24:12;conv-50_session_10_D10:12;conv-50_session_1_D1:6;conv-50_session_3_D3:1;conv-50_session_3_D3:17,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_129,conv-50,conv-50_session_25_D25:2;conv-50_session_7_D7:11;conv-50_session_16_D16:2;conv-50_session_25_D25:27;conv-50_session_16_D16:4;conv-50_session_14_D14:4;conv-50_session_4_D4:16;conv-50_session_15_D15:10;conv-50_session_3_D3:9;conv-50_session_24_D24:9,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_130,conv-50,conv-50_session_29_D29:7;conv-50_session_25_D25:4;conv-50_session_25_D25:6;conv-50_session_11_D11:8;conv-50_session_29_D29:5;conv-50_session_12_D12:2;conv-50_session_25_D25:8;conv-50_session_25_D25:12;conv-50_session_4_D4:16;conv-50_session_12_D12:11,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_131,conv-50,conv-50_session_25_D25:10;conv-50_session_11_D11:10;conv-50_session_11_D11:6;conv-50_session_2_D2:17;conv-50_session_29_D29:9;conv-50_session_3_D3:7;conv-50_session_18_D18:5;conv-50_session_29_D29:13;conv-50_session_12_D12:11;conv-50_session_29_D29:15,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_132,conv-50,conv-50_session_25_D25:10;conv-50_session_25_D25:12;conv-50_session_18_D18:5;conv-50_session_11_D11:6;conv-50_session_28_D28:25;conv-50_session_11_D11:10;conv-50_session_28_D28:26;conv-50_session_29_D29:9;conv-50_session_3_D3:7;conv-50_session_29_D29:15,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_133,conv-50,conv-50_session_25_D25:15;conv-50_session_4_D4:21;conv-50_session_25_D25:13;conv-50_session_21_D21:4;conv-50_session_22_D22:6;conv-50_session_25_D25:14;conv-50_session_26_D26:6;conv-50_session_4_D4:20;conv-50_session_26_D26:5;conv-50_session_4_D4:5,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_134,conv-50,conv-50_session_12_D12:4;conv-50_session_25_D25:18;conv-50_session_4_D4:21;conv-50_session_12_D12:2;conv-50_session_22_D22:6;conv-50_session_25_D25:17;conv-50_session_21_D21:6;conv-50_session_14_D14:11;conv-50_session_4_D4:7;conv-50_session_13_D13:7,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_135,conv-50,conv-50_session_25_D25:22;conv-50_session_13_D13:12;conv-50_session_4_D4:12;conv-50_session_11_D11:10;conv-50_session_29_D29:7;conv-50_session_4_D4:13;conv-50_session_3_D3:7;conv-50_session_29_D29:18;conv-50_session_14_D14:10;conv-50_session_29_D29:16,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_136,conv-50,conv-50_session_25_D25:17;conv-50_session_14_D14:11;conv-50_session_21_D21:6;conv-50_session_14_D14:12;conv-50_session_19_D19:7;conv-50_session_4_D4:7;conv-50_session_14_D14:1;conv-50_session_13_D13:7;conv-50_session_4_D4:19;conv-50_session_27_D27:10,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_137,conv-50,conv-50_session_25_D25:14;conv-50_session_26_D26:6;conv-50_session_26_D26:5;conv-50_session_25_D25:16;conv-50_session_13_D13:3;conv-50_session_4_D4:6;conv-50_session_2_D2:9;conv-50_session_4_D4:16;conv-50_session_9_D9:9;conv-50_session_22_D22:2,10,0,0.0
Dense-bge+GlobalKG,conv-50_qa_138,conv-50,conv-50_session_26_D26:9;conv-50_session_24_D24:4;conv-50_session_14_D14:4;conv-50_session_24_D24:5;conv-50_session_29_D29:1;conv-50_session_16_D16:4;conv-50_session_7_D7:11;conv-50_session_29_D29:9;conv-50_session_18_D18:5;conv-50_session_15_D15:10,10,0,0.0
