variant,scope,method,query_id,memory_id,rank,score
RawEK,heldout1150,BM25,conv-49_qa_127,conv-49_session_9_D9:2,10,7.2979559747871585
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_17_D17:18,1,24.884901422488493
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_25_D25:6,2,6.275535205546554
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_25_D25:3,3,6.160292534403077
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_6_D6:15,4,5.402227953637656
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_12_D12:13,5,1.1492390313463767
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_2_D2:16,6,1.1382102276857091
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_15_D15:16,7,1.1228307389574992
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_18_D18:11,8,1.1228307389574992
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_11_D11:13,9,1.117796187504698
RawEK,heldout1150,BM25,conv-49_qa_128,conv-49_session_15_D15:7,10,1.117796187504698
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_1_D1:2,1,16.82188380004056
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_18_D18:2,2,16.20391361198702
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_18_D18:1,3,15.454619811102834
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_18_D18:3,4,13.610478542225184
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_20_D20:10,5,7.042130015828338
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_2_D2:8,6,6.586766542499369
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_1_D1:4,7,6.415080765745743
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_22_D22:2,8,6.38984591561692
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_10_D10:5,9,5.201628255947682
RawEK,heldout1150,BM25,conv-49_qa_129,conv-49_session_18_D18:12,10,4.950738812170863
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_9_D9:12,1,11.60463679741132
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_7_D7:5,2,9.614560936135717
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_5_D5:14,3,8.381658208919484
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_1_D1:2,4,7.766714408728524
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_3_D3:16,5,7.218465708526596
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_9_D9:15,6,7.108004406110182
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_22_D22:2,7,6.832138395767361
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_18_D18:1,8,6.650989355194419
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_10_D10:10,9,6.589366638478273
RawEK,heldout1150,BM25,conv-49_qa_130,conv-49_session_1_D1:4,10,6.415080765745743
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_18_D18:7,1,25.470059286032864
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_18_D18:8,2,13.888129946231452
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_9_D9:12,3,11.60463679741132
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_7_D7:5,4,9.614560936135717
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_11_D11:8,5,9.121574231211607
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_8_D8:28,6,7.657814250414935
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_24_D24:9,7,7.1637387251399955
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_10_D10:10,8,6.589366638478273
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_13_D13:4,9,6.361625718957589
RawEK,heldout1150,BM25,conv-49_qa_131,conv-49_session_3_D3:3,10,6.332830788354688
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_4_D4:2,1,12.936651613278931
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_18_D18:10,2,8.460127972196867
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_24_D24:17,3,7.001844285165965
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_24_D24:20,4,6.787449017592792
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_13_D13:9,5,6.746492887241307
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_18_D18:8,6,6.5837643134563955
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_24_D24:18,7,6.287641143184491
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_18_D18:7,8,6.125522349068091
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_18_D18:14,9,5.886389022529963
RawEK,heldout1150,BM25,conv-49_qa_132,conv-49_session_6_D6:15,10,5.6744344246750265
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_19_D19:1,1,11.30515512912369
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_16_D16:1,2,9.679894949115319
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_25_D25:3,3,8.40260935322399
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_19_D19:2,4,7.554742535616503
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_8_D8:1,5,7.03831094761184
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_23_D23:2,6,6.659593945577469
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_7_D7:8,7,6.21731755617988
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_22_D22:10,8,5.941015769247977
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_8_D8:2,9,5.7771695545889505
RawEK,heldout1150,BM25,conv-49_qa_133,conv-49_session_7_D7:6,10,5.725239652530637
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_19_D19:11,1,15.785541898104352
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_19_D19:12,2,9.455849075374928
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_24_D24:13,3,7.702078007452677
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_25_D25:10,4,7.315134890366278
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_23_D23:25,5,6.767837791626561
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_11_D11:7,6,6.525171749249726
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_25_D25:13,7,6.4090634111196785
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_19_D19:9,8,5.723812038336506
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_25_D25:8,9,5.638098569806195
RawEK,heldout1150,BM25,conv-49_qa_134,conv-49_session_23_D23:12,10,5.58906000226925
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_23_D23:12,1,11.19915080705439
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_19_D19:6,2,9.971128895744044
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_19_D19:7,3,9.843679926575332
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_23_D23:8,4,9.693760954321277
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_19_D19:4,5,9.378593325361056
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_19_D19:11,6,9.0558476364448
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_19_D19:9,7,8.677064432970568
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_1_D1:2,8,8.127164790008852
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_23_D23:5,9,8.127164790008852
RawEK,heldout1150,BM25,conv-49_qa_135,conv-49_session_2_D2:1,10,7.819942409309695
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_20_D20:9,1,19.51593975715742
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_19_D19:8,2,12.356083088942242
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_2_D2:4,3,10.624268126740816
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_4_D4:1,4,7.359971963150125
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_24_D24:5,5,7.319717962676651
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_20_D20:8,6,7.0954495356818565
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_12_D12:12,7,6.9627453440266205
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_12_D12:8,8,6.521409003244784
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_21_D21:6,9,6.072196184207835
RawEK,heldout1150,BM25,conv-49_qa_136,conv-49_session_18_D18:6,10,5.977094891362147
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_20_D20:17,1,46.31203214110301
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_10_D10:13,2,8.964206057914907
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_10_D10:14,3,8.469416779008741
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_10_D10:9,4,8.004954457329589
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_11_D11:6,5,6.748820280802445
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_11_D11:4,6,5.432068013633274
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_8_D8:19,7,4.826884337997379
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_10_D10:8,8,4.814377183165778
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_24_D24:19,9,4.615823459437145
RawEK,heldout1150,BM25,conv-49_qa_137,conv-49_session_1_D1:14,10,4.5200973640127255
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_21_D21:9,1,18.548654620111627
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_8_D8:13,2,9.931320737651626
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_8_D8:12,3,8.11691948034052
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_3_D3:4,4,7.215109290195087
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_4_D4:15,5,7.06149943308524
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_1_D1:20,6,6.59174572217652
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_12_D12:3,7,6.555492283347437
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_13_D13:15,8,6.5279523159383
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_19_D19:10,9,5.894387891136937
RawEK,heldout1150,BM25,conv-49_qa_138,conv-49_session_11_D11:1,10,5.71658997788645
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_21_D21:20,1,12.363192673981105
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_9_D9:12,2,11.60463679741132
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_7_D7:5,3,9.614560936135717
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_21_D21:21,4,7.856886150908471
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_10_D10:10,5,6.589366638478273
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_13_D13:7,6,6.30946104185472
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_6_D6:17,7,6.100639741443437
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_6_D6:13,8,6.041115167938971
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_6_D6:16,9,5.670996361738546
RawEK,heldout1150,BM25,conv-49_qa_139,conv-49_session_15_D15:9,10,5.392400569905299
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_17_D17:5,1,10.731883536556087
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_15_D15:13,2,9.754174505912584
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_13_D13:2,3,9.521010769672735
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_21_D21:11,4,7.850539910559726
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_24_D24:22,5,7.424682331578829
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_5_D5:2,6,7.165217572819331
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_16_D16:1,7,6.788028781064894
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_2_D2:3,8,6.788028781064894
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_21_D21:16,9,6.648396700343998
RawEK,heldout1150,BM25,conv-49_qa_140,conv-49_session_5_D5:1,10,6.248755699681418
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_21_D21:10,1,14.166758497027946
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_13_D13:7,2,10.445444054118092
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_7_D7:5,3,9.614560936135717
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_25_D25:3,4,7.440394769417698
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_9_D9:12,5,6.963002053444853
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_14_D14:4,6,6.808559993836451
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_1_D1:7,7,6.625357056681156
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_10_D10:10,8,6.589366638478273
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_23_D23:8,9,6.325352745975293
RawEK,heldout1150,BM25,conv-49_qa_141,conv-49_session_20_D20:6,10,5.762363193567345
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_21_D21:16,1,8.813887132295527
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_1_D1:15,2,8.720525546032315
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_21_D21:15,3,8.720525546032315
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_8_D8:13,4,8.410931760877354
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_11_D11:8,5,8.096063233743038
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_2_D2:8,6,7.580010578243181
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_24_D24:22,7,7.424682331578829
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_19_D19:9,8,7.268005800187636
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_13_D13:2,9,5.841053216572298
RawEK,heldout1150,BM25,conv-49_qa_142,conv-49_session_23_D23:26,10,5.4630127150211605
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_16_D16:8,1,14.775885907108112
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_22_D22:4,2,13.741694539111776
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_10_D10:10,3,12.223282767493934
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_7_D7:6,4,12.187171909578876
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_15_D15:13,5,11.048173612619028
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_7_D7:5,6,8.7437063407599
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_24_D24:22,7,8.680314571638565
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_8_D8:6,8,7.8579645178194095
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_22_D22:1,9,7.210669754056876
RawEK,heldout1150,BM25,conv-49_qa_143,conv-49_session_24_D24:3,10,6.740766936124046
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_22_D22:1,1,15.437886123197995
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_14_D14:8,2,9.76728731811209
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_1_D1:7,3,9.25346773250883
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_9_D9:11,4,8.79835845570676
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_20_D20:6,5,7.906683164811119
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_19_D19:1,6,6.686510831316873
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_7_D7:8,7,6.21731755617988
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_1_D1:2,8,6.178436832386356
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_22_D22:10,9,5.941015769247977
RawEK,heldout1150,BM25,conv-49_qa_144,conv-49_session_23_D23:32,10,5.810075416119316
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_22_D22:10,1,19.01040221463587
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_22_D22:17,2,18.276840377936924
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_4_D4:2,3,12.483578867263466
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_13_D13:9,4,10.661316669968938
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_22_D22:11,5,10.399977648193037
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_13_D13:2,6,8.944635669739874
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_7_D7:5,7,8.373975360765137
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_8_D8:6,8,8.36072426022465
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_4_D4:10,9,8.26899962532314
RawEK,heldout1150,BM25,conv-49_qa_145,conv-49_session_19_D19:1,10,6.686510831316873
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_23_D23:1,1,12.208356682349178
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_19_D19:1,2,11.039402456596157
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_21_D21:6,3,10.923498507359025
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_25_D25:2,4,9.649574044999834
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_25_D25:3,5,8.922670832128532
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_22_D22:10,6,5.941015769247977
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_19_D19:9,7,5.723812038336506
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_23_D23:12,8,5.58906000226925
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_7_D7:8,9,5.461858337698407
RawEK,heldout1150,BM25,conv-49_qa_146,conv-49_session_15_D15:9,10,5.392400569905299
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_23_D23:15,1,14.7517216038745
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_9_D9:1,2,12.059971748561477
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_17_D17:3,3,10.310997429828923
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_9_D9:2,4,8.518409173207013
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_24_D24:20,5,5.376959157250285
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_8_D8:1,6,5.347817471160754
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_10_D10:2,7,5.0338122042605224
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_18_D18:12,8,4.950738812170863
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_11_D11:1,9,4.818212733308795
RawEK,heldout1150,BM25,conv-49_qa_147,conv-49_session_15_D15:8,10,4.776425437178411
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_8_D8:28,1,13.375662964136675
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_24_D24:9,2,11.230936814079206
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_21_D21:6,3,10.923498507359025
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_25_D25:2,4,9.649574044999834
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_25_D25:3,5,8.922670832128532
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_8_D8:20,6,8.54746135639746
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_10_D10:14,7,6.942695489755547
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_4_D4:16,8,6.5990120473616365
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_4_D4:15,9,6.2995347680380975
RawEK,heldout1150,BM25,conv-49_qa_148,conv-49_session_11_D11:5,10,6.266627505414375
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_15_D15:13,1,18.332205574454832
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_24_D24:13,2,13.860779585853479
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_24_D24:12,3,11.793109772227002
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_13_D13:7,4,10.445444054118092
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_24_D24:11,5,9.723214167022867
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_7_D7:5,6,9.614560936135717
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_12_D12:3,7,7.697806500032328
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_20_D20:12,8,7.559144642774183
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_9_D9:12,9,6.963002053444853
RawEK,heldout1150,BM25,conv-49_qa_149,conv-49_session_1_D1:16,10,6.947801511510554
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_24_D24:16,1,36.49483294348371
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_25_D25:4,2,22.449296904596434
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_24_D24:14,3,21.8065976921945
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_9_D9:7,4,21.267990072509956
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_24_D24:17,5,21.03569880346496
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_24_D24:15,6,20.08183381664092
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_24_D24:21,7,19.693797130427292
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_9_D9:5,8,17.241507196008193
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_13_D13:6,9,8.203926704738281
RawEK,heldout1150,BM25,conv-49_qa_150,conv-49_session_4_D4:5,10,5.9419134575033885
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_24_D24:18,1,12.805731854741339
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_16_D16:17,2,7.086033532839359
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_17_D17:6,3,6.325593671118892
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_5_D5:14,4,6.2008430864197095
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_15_D15:1,5,6.025245407321479
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_5_D5:1,6,5.686279211687393
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_12_D12:13,7,5.642359043643574
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_24_D24:19,8,5.547035745202525
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_9_D9:1,9,5.443617535298901
RawEK,heldout1150,BM25,conv-49_qa_151,conv-49_session_12_D12:16,10,5.267266336365038
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_10_D10:7,1,10.93262703282172
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_18_D18:7,2,10.231127585806423
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_18_D18:8,3,9.741854070679425
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_20_D20:17,4,8.21297578075609
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_24_D24:19,5,7.906400302401956
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_10_D10:14,6,6.942695489755547
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_4_D4:16,7,6.5990120473616365
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_4_D4:15,8,6.2995347680380975
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_11_D11:5,9,6.266627505414375
RawEK,heldout1150,BM25,conv-49_qa_152,conv-49_session_2_D2:14,10,5.679572760785792
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_25_D25:8,1,12.141558363950189
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_16_D16:21,2,7.312397300334464
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_22_D22:10,3,5.941015769247977
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_19_D19:1,4,5.8503339402957755
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_23_D23:32,5,5.810075416119316
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_7_D7:8,6,5.461858337698407
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_16_D16:23,7,5.408406994335018
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_15_D15:9,8,5.392400569905299
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_24_D24:6,9,5.392400569905299
RawEK,heldout1150,BM25,conv-49_qa_153,conv-49_session_6_D6:2,10,5.3886685962746395
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_25_D25:2,1,15.912691326126541
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_25_D25:3,2,8.922670832128532
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_21_D21:6,3,6.41202896600452
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_19_D19:1,4,6.020544050619159
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_23_D23:1,5,5.674112453753072
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_15_D15:9,6,5.392400569905299
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_24_D24:6,7,5.392400569905299
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_8_D8:13,8,5.192939658523565
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_24_D24:9,9,5.155014087014308
RawEK,heldout1150,BM25,conv-49_qa_154,conv-49_session_1_D1:5,10,4.948759679589425
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_25_D25:10,1,35.00084225261841
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_13_D13:14,2,6.4736148550507915
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_13_D13:7,3,6.30946104185472
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_16_D16:20,4,6.304813701293169
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_25_D25:6,5,6.275535205546554
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_25_D25:3,6,6.160292534403077
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_16_D16:17,7,6.1310828004556335
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_13_D13:10,8,5.910838176284003
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_13_D13:15,9,5.432068013633274
RawEK,heldout1150,BM25,conv-49_qa_155,conv-49_session_6_D6:15,10,5.402227953637656
RawEK,heldout1150,BM25,conv-50_qa_0,conv-50_session_14_D14:5,1,8.96906297628168
RawEK,heldout1150,BM25,conv-50_qa_0,conv-50_session_6_D6:15,2,6.383042517700368
RawEK,heldout1150,BM25,conv-50_qa_0,conv-50_session_3_D3:4,3,5.930698484424685
