query_id,category,setting,old_prompt_sha256,new_prompt_sha256,prompt_identical,action,old_ranking_sha256,new_ranking_sha256
conv-44_qa_122,4,b_category,672930ac3b31b1c5dbf1ba0f5737b08f13a86f52a4677ebcc871bda55eb04467,89f9f5c097f8cb4e666191217da5c77da54583321621800614317d0307e8acc4,0,regenerate,2765d253e6ae3e7a6a7bccadbedbc4716f9f77d13047f19959a52a835e6a29cb,7167d3bc46765026d274ac2055ffcd37e6cff8a081cafe319f2811791eb532bb
conv-44_qa_123,5,b_category,b0ad575aeb35bc0593c60989e91f24b22f067ae3b4b6a6b455e6542e1a88849b,b0ad575aeb35bc0593c60989e91f24b22f067ae3b4b6a6b455e6542e1a88849b,1,reuse,2afd27e656960349430640d87d0fd27eef42b9dc0b19a1013f8cafb46c0fe10c,2afd27e656960349430640d87d0fd27eef42b9dc0b19a1013f8cafb46c0fe10c
conv-44_qa_124,5,b_category,044e549ed47f24b02fae704a74181338525ddbd807cae5b54a97b1e3f75b4b6c,044e549ed47f24b02fae704a74181338525ddbd807cae5b54a97b1e3f75b4b6c,1,reuse,144d2698daac64ea48951ec7674b7bb21d6433b0d2ba9a8a51f241bbfc1bef20,144d2698daac64ea48951ec7674b7bb21d6433b0d2ba9a8a51f241bbfc1bef20
conv-44_qa_125,5,b_category,7631568e6a4604d370fe167fb7056438767dbb91eebe7a897aff984f633425a1,7631568e6a4604d370fe167fb7056438767dbb91eebe7a897aff984f633425a1,1,reuse,cffdad4ef0b1be1504bc563f8dc9b5356fdbbc9a115a14840c91e1163ddbc60e,cffdad4ef0b1be1504bc563f8dc9b5356fdbbc9a115a14840c91e1163ddbc60e
conv-44_qa_126,5,b_category,9cad7dce652cb8defcc8ee3e2ab17696ed42ea72987fb7883231557a91020e40,9cad7dce652cb8defcc8ee3e2ab17696ed42ea72987fb7883231557a91020e40,1,reuse,c4d9b46bf600f88fdbe7951c7127d91e014f391bd6b200a7a4f5980f691ebbc6,c4d9b46bf600f88fdbe7951c7127d91e014f391bd6b200a7a4f5980f691ebbc6
conv-44_qa_127,5,b_category,af62f15814678e3c1969b8b1ea1075877d802a7ee1717211c6eed329f6d034d6,af62f15814678e3c1969b8b1ea1075877d802a7ee1717211c6eed329f6d034d6,1,reuse,01c97b54c0be2d12e4669cd0c943afcb0bc94e44496bc512dfafc070216205cf,01c97b54c0be2d12e4669cd0c943afcb0bc94e44496bc512dfafc070216205cf
conv-44_qa_128,5,b_category,213d14490ee804320a8980bf8dad2bbcb76a3005329cf84a30f3d8160edb9ce3,213d14490ee804320a8980bf8dad2bbcb76a3005329cf84a30f3d8160edb9ce3,1,reuse,93c745572425ef9695868f456b7cffd261df92c6615e2afd8f7f7b185dcbb099,93c745572425ef9695868f456b7cffd261df92c6615e2afd8f7f7b185dcbb099
conv-44_qa_129,5,b_category,e5df01cead6330e00ca20f1925a4864dfe02371c12fb694f202f277cffc5bdab,e5df01cead6330e00ca20f1925a4864dfe02371c12fb694f202f277cffc5bdab,1,reuse,dcdcdc788a1cd7c086c45dfa7de2a852429fb8db306727bfe861b6c969157a49,dcdcdc788a1cd7c086c45dfa7de2a852429fb8db306727bfe861b6c969157a49
conv-44_qa_13,2,b_category,9bc1f5bc16869c791859d5b475696418cb026c7f55c16f4df74fc9349a53ffb1,6c53c9d6959c804225a8c1f6d80fff1dd659dc8d3dad8faf012386af3e875653,0,regenerate,e38328cf61412c57b3f8cbc09403b154de674fd759636c6a73adda014d56948b,371854189fed762afa57cb47eb72bac60bffba1aea2a46be2af586006c124d24
conv-44_qa_130,5,b_category,62b0ecfdaf125e9dee9ba0264dbb70f64a78b1a69443801c54a1c3a7f6a3c765,62b0ecfdaf125e9dee9ba0264dbb70f64a78b1a69443801c54a1c3a7f6a3c765,1,reuse,5d830a97091df1bdba0d273395e3f897c5f619e1f784c9342a4bb7a26d938464,5d830a97091df1bdba0d273395e3f897c5f619e1f784c9342a4bb7a26d938464
conv-44_qa_131,5,b_category,5af686a1899b58e9c85383b7c4d0a091ae4b1c97a61eb69a438b96fcbfd03744,5af686a1899b58e9c85383b7c4d0a091ae4b1c97a61eb69a438b96fcbfd03744,1,reuse,c71e35b34631ec45cb943803513e9db2a07f3b188d823283b4c4b37733d9d123,c71e35b34631ec45cb943803513e9db2a07f3b188d823283b4c4b37733d9d123
conv-44_qa_132,5,b_category,c98bd2b122a6915cfb5bd30e7a1028c389ce399f568f97f320e9ad8c17683580,c98bd2b122a6915cfb5bd30e7a1028c389ce399f568f97f320e9ad8c17683580,1,reuse,f6bb8e9fa77bcd35ad9ad75e2b95a681f413bc05b6a01c8b815910dff3487769,f6bb8e9fa77bcd35ad9ad75e2b95a681f413bc05b6a01c8b815910dff3487769
conv-44_qa_133,5,b_category,bf360f75e8e34256d4bd76a0c1912a46919ae40f42f60f0a9f320c2af89d072e,bf360f75e8e34256d4bd76a0c1912a46919ae40f42f60f0a9f320c2af89d072e,1,reuse,58f3ee754ebb290c72b9b620b0d331e1d3fe0f999f804704b4a951aafb1ef90d,58f3ee754ebb290c72b9b620b0d331e1d3fe0f999f804704b4a951aafb1ef90d
conv-44_qa_134,5,b_category,65861e6872fd7894e8e2770c271eef3a4ade3d4b0eea6a1b33d673fd7fc8bf8d,65861e6872fd7894e8e2770c271eef3a4ade3d4b0eea6a1b33d673fd7fc8bf8d,1,reuse,bccfcff9f6e7ace1d40b02e9bb10020a2f40a130e6755523282fdbfce32e7cb8,bccfcff9f6e7ace1d40b02e9bb10020a2f40a130e6755523282fdbfce32e7cb8
conv-44_qa_135,5,b_category,9db48043f2eefa3d69c892a272dc49076c75bc537198e5a3dca9c15cbdd5e0e8,9db48043f2eefa3d69c892a272dc49076c75bc537198e5a3dca9c15cbdd5e0e8,1,reuse,7bc7199f64bed1da127842144b84d6109ebf7488fd8a1531d8bf85c101f7298b,7bc7199f64bed1da127842144b84d6109ebf7488fd8a1531d8bf85c101f7298b
conv-44_qa_136,5,b_category,661ffa44fda645bedd41838cb39d2eab6114e12c09aa8c7e03deb2ce511efcc7,661ffa44fda645bedd41838cb39d2eab6114e12c09aa8c7e03deb2ce511efcc7,1,reuse,0272eb837a54d51f2181bac119530c43940e166efdd507ce17dc43b3df632157,0272eb837a54d51f2181bac119530c43940e166efdd507ce17dc43b3df632157
conv-44_qa_137,5,b_category,f84585eac6a9a437b8ac13c9a91e899f0aad3ae9d83f27fbc4c67e877b33b853,f84585eac6a9a437b8ac13c9a91e899f0aad3ae9d83f27fbc4c67e877b33b853,1,reuse,f58eb634f34b96e0017acbade3bdcdb6ac4b356b0113d70e82ec7b02dc29b64c,f58eb634f34b96e0017acbade3bdcdb6ac4b356b0113d70e82ec7b02dc29b64c
conv-44_qa_138,5,b_category,143792cb6374a1448793556e9bc7aa1d38eb0462c5f022c2e1e96b4b8960401d,143792cb6374a1448793556e9bc7aa1d38eb0462c5f022c2e1e96b4b8960401d,1,reuse,e6928d0376a1ef4caa6987e49fd5ac1eb49e0d016ac19b4276a4dbfd03353232,e6928d0376a1ef4caa6987e49fd5ac1eb49e0d016ac19b4276a4dbfd03353232
conv-44_qa_139,5,b_category,5401a5f9883eef7ac1901bfa83ba8ed6b9db934bbbbbf403bcdf650e43c666b5,5401a5f9883eef7ac1901bfa83ba8ed6b9db934bbbbbf403bcdf650e43c666b5,1,reuse,a4c94a5ed33ceecba5da758bb09263f597bd4038c384baa719da20f1dbe3e5ec,a4c94a5ed33ceecba5da758bb09263f597bd4038c384baa719da20f1dbe3e5ec
conv-44_qa_14,1,b_category,065a4dc2f767e809488cb6c9a9c67e1d262f8f3c37ec0b3c2726bf3055204a6c,ea85a39506dcda657f5e325e723c6743ad5fafa650086846224e9b06b6dc2425,0,regenerate,0b022cc6e1df5ecc086adf107f829418f5e51d3760668e42cfed813d16eb32c4,f4270376c3f88d93515569fde081a959b67dad4a5efc34a409ebadf386c5dbf4
conv-44_qa_140,5,b_category,d983569c271d6bc5e097f0829742e378b0636df17cbd2f70854a1ad759f5db38,d983569c271d6bc5e097f0829742e378b0636df17cbd2f70854a1ad759f5db38,1,reuse,cb243a291fcd2420f9e3b8f8fc697fae2c1241cbaff7fcd515e903d9a3e5e1da,cb243a291fcd2420f9e3b8f8fc697fae2c1241cbaff7fcd515e903d9a3e5e1da
conv-44_qa_141,5,b_category,a33f464269a434053270387e982d13c48c70eee06b714121578d21eb06fd004c,a33f464269a434053270387e982d13c48c70eee06b714121578d21eb06fd004c,1,reuse,8b6c77c0f00f2e2b170db66a4cfdbfd4754c9472dfe94e863f6eb0021b0c43ee,8b6c77c0f00f2e2b170db66a4cfdbfd4754c9472dfe94e863f6eb0021b0c43ee
conv-44_qa_142,5,b_category,66a0673049f4a23c98e1eaf9af80e9d91bf20196ef3efdf70f9501cab6ab831f,66a0673049f4a23c98e1eaf9af80e9d91bf20196ef3efdf70f9501cab6ab831f,1,reuse,b1626b3e1c2a4b9bb7d6e411d63c162d54cb5426108d60f4c75980327aa11655,b1626b3e1c2a4b9bb7d6e411d63c162d54cb5426108d60f4c75980327aa11655
conv-44_qa_143,5,b_category,eafda261a57c3666639b3467ef836430afb5a05596bc68f4e4fcf6ddf30f39b1,eafda261a57c3666639b3467ef836430afb5a05596bc68f4e4fcf6ddf30f39b1,1,reuse,6e42c441e4b11fdf6bb66b87d621f9eca17fd977277597c5143ba4b706b1fbdf,6e42c441e4b11fdf6bb66b87d621f9eca17fd977277597c5143ba4b706b1fbdf
conv-44_qa_144,5,b_category,d5a514944f6eca3be91ea2235156e6d9ef8a67be8304b344e50dc775c157d3ea,d5a514944f6eca3be91ea2235156e6d9ef8a67be8304b344e50dc775c157d3ea,1,reuse,9428ffaad9b4d32ef7a74ce8d71483e6344a47a46668d1b8fc60aa2522a9c1f4,9428ffaad9b4d32ef7a74ce8d71483e6344a47a46668d1b8fc60aa2522a9c1f4
conv-44_qa_145,5,b_category,1016a8372da0816862928ff2c9f64ce74a28f41ffd502da4957800a82f713600,1016a8372da0816862928ff2c9f64ce74a28f41ffd502da4957800a82f713600,1,reuse,af0293fd74c592ba40d89745747800924408c62907c284c7c0b4122229a95748,af0293fd74c592ba40d89745747800924408c62907c284c7c0b4122229a95748
conv-44_qa_146,5,b_category,88332c3151c80068390727150a79da59df61f2cff719ceda1c610cd051da1f06,88332c3151c80068390727150a79da59df61f2cff719ceda1c610cd051da1f06,1,reuse,2e428d5ed598f5943bd452dccda9d0041709d07a32f7fbc64fa2610cfb1648f3,2e428d5ed598f5943bd452dccda9d0041709d07a32f7fbc64fa2610cfb1648f3
conv-44_qa_147,5,b_category,a38552dd68eb0a0fe69fdd9e3458420f32d0b271e6d1f87102adf126c153e842,a38552dd68eb0a0fe69fdd9e3458420f32d0b271e6d1f87102adf126c153e842,1,reuse,51178882720d84771fc5a712064c5e9766f15b7d76d147c2963c95f6cd873614,51178882720d84771fc5a712064c5e9766f15b7d76d147c2963c95f6cd873614
conv-44_qa_148,5,b_category,822cbaf10e56ced8f9e61ce2ce4fb43df6de8a6f4c24c984fb26c827f30de028,822cbaf10e56ced8f9e61ce2ce4fb43df6de8a6f4c24c984fb26c827f30de028,1,reuse,7f466cdb86625dcc9fed2717c95eff27b73f588484a6e6dfbf2c08de67e18602,7f466cdb86625dcc9fed2717c95eff27b73f588484a6e6dfbf2c08de67e18602
conv-44_qa_149,5,b_category,0efca38960e593e176ed37f40ae72d800fbf4525e7dac5fa1f9ff3566aab19f6,0efca38960e593e176ed37f40ae72d800fbf4525e7dac5fa1f9ff3566aab19f6,1,reuse,6fdccdf1ef76ec5a459f965f64f287af868219a87d23bc9a9a4de6515a1856e0,6fdccdf1ef76ec5a459f965f64f287af868219a87d23bc9a9a4de6515a1856e0
conv-44_qa_15,1,b_category,cbcad7de8a7257856d5997d3e508d4932f4c4a70fad945c6fac73b60a88d50d7,395117e36dc2060066df084af7b2706e79d3a0ce1cddafafca8d1255a1b12c82,0,regenerate,313aed22a7c9b1587503e73ddf2d86e942d4eb1b5763f1de0cde416a3f7b8fb0,fbea46795edbc828587bb7aed3a32df41245f3937f83e5333eefe664a0f40b9e
conv-44_qa_150,5,b_category,33c53d795c57bdeb1ee561905837bf4965096a454df0acf3ae73a08f7aad3806,33c53d795c57bdeb1ee561905837bf4965096a454df0acf3ae73a08f7aad3806,1,reuse,7a5e8308906339e039ef5f352a5803080fe8d665696b90e27fbf290fa7b3e3cc,7a5e8308906339e039ef5f352a5803080fe8d665696b90e27fbf290fa7b3e3cc
conv-44_qa_151,5,b_category,202f3b3a2e10fd1f93001a686347c6df958618d2ea8712b95c2608a49b957b25,202f3b3a2e10fd1f93001a686347c6df958618d2ea8712b95c2608a49b957b25,1,reuse,b01f5d4f82af970c5bbca0e6134caa8d3e2ec5c389ac3be259cd010b85fdc440,b01f5d4f82af970c5bbca0e6134caa8d3e2ec5c389ac3be259cd010b85fdc440
conv-44_qa_152,5,b_category,8024cd8deb81fc3e18e2258753df2ae596ab6d339d8eed6332b4f933000600b1,8024cd8deb81fc3e18e2258753df2ae596ab6d339d8eed6332b4f933000600b1,1,reuse,70f2dca3e529574764eacf78fc5368a5d60deb74399d39b4af5092e381a52dc3,70f2dca3e529574764eacf78fc5368a5d60deb74399d39b4af5092e381a52dc3
conv-44_qa_153,5,b_category,3a0cac02ff819d8a6f87a3e2e2747882c66bb317e620d85e0b43e88c7978b336,3a0cac02ff819d8a6f87a3e2e2747882c66bb317e620d85e0b43e88c7978b336,1,reuse,09af54921a8aa2b972d097aa2294bf476f3e9450a9a357a3ea62c25c1b557ee2,09af54921a8aa2b972d097aa2294bf476f3e9450a9a357a3ea62c25c1b557ee2
conv-44_qa_154,5,b_category,7e5c8b9f321a76677fb47897a06768790b7a2e6eae584b980e8f9222f2ee88e1,7e5c8b9f321a76677fb47897a06768790b7a2e6eae584b980e8f9222f2ee88e1,1,reuse,f4324859c395a8f4aaef149a912ba16734ae58f8f49739af818214b711519f2f,f4324859c395a8f4aaef149a912ba16734ae58f8f49739af818214b711519f2f
conv-44_qa_155,5,b_category,6a6ae1c1d94fb667dbb4e92ac16e9934b671d4db07b9c5c29a611149712f4030,6a6ae1c1d94fb667dbb4e92ac16e9934b671d4db07b9c5c29a611149712f4030,1,reuse,a0d84765311e03a2ea418362f78ae2705ea427277cde6d3dd22b9a0c1d96b564,a0d84765311e03a2ea418362f78ae2705ea427277cde6d3dd22b9a0c1d96b564
conv-44_qa_156,5,b_category,412690974cd99e8f66bfd377cf273d62973dbe9974359a6099a21dd94aa350a0,412690974cd99e8f66bfd377cf273d62973dbe9974359a6099a21dd94aa350a0,1,reuse,8db6fd42d85118a4eac4f042fd7208846b3b6c533e48b3e403f4175804bbe6e7,8db6fd42d85118a4eac4f042fd7208846b3b6c533e48b3e403f4175804bbe6e7
conv-44_qa_157,5,b_category,9747006db7d30f8e9c1275c3e3f8b1ac9e70fdfd646c48903542c84824024401,9747006db7d30f8e9c1275c3e3f8b1ac9e70fdfd646c48903542c84824024401,1,reuse,3abeb2a16e186e7cf9be96183591b261e1f6ba0609164def3f3ea7431b990dd4,3abeb2a16e186e7cf9be96183591b261e1f6ba0609164def3f3ea7431b990dd4
conv-44_qa_16,2,b_category,c580ff428d685cc1d9563ddfe7dfddd4cc45a1b28d666b27d73e332e206c8e09,69c4a00ed18b13a3b36fb742f7803bd3300281e7eab3d70e192c147717981dac,0,regenerate,105e6c29ef3dcf194612afd3e51ea99bef51a4765180476e20c5e075897972a8,62eedbe1e216cd063b8027c70e442715de85685df51f15bb11a5d86b2b608396
conv-44_qa_17,1,b_category,2a182cca84d807f643134f3baf3fb7b2d7d79353852a3caddc532fd156665d5f,f8926193964e4e7821911fb394a646e620a0b2846cdf756e90e3f4f9b9ba9768,0,regenerate,b34ddc57f2e76b529ffe5dde0000418b50c240c73908d28678558add241d3858,ff6b5d98107f3de79eccf1aa644619520460ebe5f683a28bbfc730b4e7c50361
conv-44_qa_18,1,b_category,88cf223d6ad324f25f86fede01d4d5505766dd96c4e700abd0cd8dd3233c50b0,542a400514ac35f77b29b976fdac45f4c861eca2ab168b178a539448f5acc508,0,regenerate,dac20d251fbfcc6aeea8b5f84d873e454ce9a9146edeb0cbfa974787ac3155c0,7d8ada647248df94bf6477968d5d540da2bc1c2f32e266d4c13191d1fb8a9742
conv-44_qa_19,3,b_category,88a8533e91d4ede87e40a94704eb1142a1baaf5f3e7595e0f821d00031cd8b2f,aea287992c5a55a8b514c662d19f4491cca026b7b96c5e478a20e62e33ce9961,0,regenerate,e7c604c7ee52f493d6734ace8f2eab5c70c720a11232aba2508a9024cd92a778,998c7979280c5a3f9acf829de95557bca1b1f258820e5c84b23308835aa9f77f
conv-44_qa_2,1,b_category,c26bca1aea04f77553856b6987289a234b5ba2179fc99274e0b75471f0bcee61,c2df6e2b50d716c8d02aee68ffdf73a318028e5020bc1367bd536e8ce1e8dbca,0,regenerate,be6c277cc626db2ca699a72dfa7acfa40a2df21fc2bb755a712d59b3c97b58fc,b63d44727af8e945f12153a9799177d5e5df09471c9c5b1b3e3d4b954b2b11bc
conv-44_qa_20,3,b_category,15dfd5b80dbc16c3cab4875b3f752348e3995d510e3aea7aed20e1428b173036,190e5b8196572e8120f681c5f15b23be8eb19a01c2a317bff09421d5423fddb9,0,regenerate,d36d58987544cb3fc15a80f2181fe568536c084ef84b10506a6993dfd8da56df,c8024151ab30ee607dcda1d8c56afd9fe1eaa7db29db61180ce973be6943d6e1
conv-44_qa_21,1,b_category,247cf7eb0e62fd0a9f6102b4d985755bec76f35c9ff44dc9e6d469a7dc8f6540,455a7b2265f5a77e30d7a84e7a3c2af9e35e47ddda702029cebf6cede0adf68b,0,regenerate,33b2ef24bc8495264cd0b3bcd5952c031651a845e2fb300fe395c6ed1f5f7ceb,8954200e236b7bd966bbec43ca58a3444d9a818702b8cc06057de642788fab0a
conv-44_qa_22,2,b_category,6a905a3d204df01a4f2b0c217097ac65ec7b5a811c79dc835892e3e48f4d5467,4a181974af30f7b8f53bb307c502ab936df48951dd64f555d2f5973cb39bdeae,0,regenerate,3011c6ffbbf1759eb648ae56095ed9815383041aaa511473e125ab2c6fc19cfd,b513af80ab6bd5f1e20b8d71c78e5c53a8c3e8094eb7b681819bea4adf842666
conv-44_qa_23,1,b_category,914e0fcaeb81ee6508a3c8574fb258b2b7f71ff22e8a6bf250c3d08d96efc5a3,b331cd79a199db5f193d068d7dae8651fe6af1dcc655bf5f9010f02245899013,0,regenerate,a6d23dc099f3df5f066ee8d9defd5fc0d46dc06500eafe676fda5c790148acc3,8db9bcb29bd63de55f6c121cc458cc529564fad38cf5fa22579d501267c4a4b3
conv-44_qa_24,1,b_category,68160cc41cedfb614b9f6abaee5f5fb9762b6c6e91d5ca704417eb44d2509867,c99c1c283a559faa9d97b6a54bad2e14b650559da209bae6a02c338ccf166ef6,0,regenerate,6de4de32e8d30610ffe6f7be0b958051ec7444de763fd3efa3cf61ed88b7905f,f8e18e3f3d94aa6096f170cda3fd9c2e10020769dc871c236d143bbe117096ef
conv-44_qa_25,2,b_category,35082b49904d31b9d65a7d6f81866c238c03832f47fcc751ed363e5b1488cd5d,f900a58198cb7120562d8e61bfaa1987245f7d25a6acbe00a336da3ff715481a,0,regenerate,f4c69c333980c3352108538d69080b7ea17f0911d30270eae0d3b211e3bb6054,5074da166e5964e6da3bdc79deaa96e0605c2f4adb7b0749c5bc7cd68831b1b0
conv-44_qa_26,1,b_category,8737fd2622aeacb1b180ee95d2f5f1900ff7206053b2f6f9ad132ecf19756e6c,132c9ddb12a6d42607e26b04e3d854b7ef95602e90bbbf04ab9d62719712612a,0,regenerate,214a30fc001d9dd3a94e2a366baa30db062ca1da9b9f749570882fc6c652a375,00bdf5ed7fa7629c9cfc2c2df6a2e01f787f02ca8f341fd5fd514dbf3715f499
conv-44_qa_27,1,b_category,194df856bddb804abe33cf9f45e574f8e7b39cd064ac0ef83826fec1cb6e3198,2b9a264c84e797b7152a0789344c9f18e300a1a864215b9d2b9e93f9e47469f6,0,regenerate,5123e212b06900129f1c1aa35a8d719406ea66e862aeca01a954542edcea7e9f,ec67c113cb84bb274854e4856f4a941a2c10ee74a362fd7f15aee924ff93b15e
conv-44_qa_28,1,b_category,cbd55a3b18b9ad69455b73cd16be99905847ab4dc3931d92848438b5532e6d3b,45400cc3b58d019a238b6b57fc873315f175518acf33708b0b1af5d397824d3d,0,regenerate,af90969c3bfe169a6e3fc1c6f12bb7444a314e01d31c64c5a07a71f2fad6006f,b4f9822acf4b10a46bb30cd8b2d5ab6e275b0e36b91f519036e824bd93a6a19e
conv-44_qa_29,1,b_category,c9fb153f02f0810ebb7c0b12c918bec154e1b92568f5b11e7b49b95a2b33e465,c6852824cdfcccb7e126003b1d69350a9b36c333b2a15f999c459d1c13f29793,0,regenerate,3e9f437bc706a08d079a8d25e545584ab4dc7db42c29dc0c8adf4827ed80991d,c2f5a350a861dbc34c948d0661713b29ddab1d8dd3e5d3da5233946c80eeacf7
conv-44_qa_3,1,b_category,d777e50a7f0ba263ad0f95dfd9003f8a29335dd7d355d0f2cfedf6b03df5ee08,d777e50a7f0ba263ad0f95dfd9003f8a29335dd7d355d0f2cfedf6b03df5ee08,1,reuse,3d21ffb7121161022a27ef63f4acf8b9d0ccf0c95fb8b94d9f760d777370a9f8,3d21ffb7121161022a27ef63f4acf8b9d0ccf0c95fb8b94d9f760d777370a9f8
conv-44_qa_30,2,b_category,81abb60a0776f2b6b6372a5157529eb8b62bb2572c16322ac22f0ea847285a8d,4eefd3a1b34f6f98b8db8ebfbc6ed7c377f582f08706181ff59c5d0e14dee824,0,regenerate,33d5c419ce5c224f7600bacbe06d54d67d518d40659a7754417374ac9bca800c,c6a26d1c53365b1e7c7599634587ec877cd84a9491d99933011ac47ddaa69f3f
conv-44_qa_31,1,b_category,3a29909304c77c51c35793a606feae6d2d8b04b2043aa09fbe1ea6a0349d26d4,a0e96518878bd586fe4257de7380a7432a645b4eaaaa47f37fee87231ca8fc5a,0,regenerate,7797fff8af224aadaa9d4a8a7989397813e561480a16797af93ff42dc92148fd,8cac78f685db6acfeef0367197b14d9261973055eaf06534ff03a03ae31a2936
conv-44_qa_32,1,b_category,754a5bd613d3b4fff06106cb5cc7dd4ee14a96fce9e8363dd42399591cd4b605,470ac40d08d2b21e628b4b24e0d1c9100eb7a7fa929a2605cb023ea85f768537,0,regenerate,c41c77bda6ededfb363438c267c7234ee5f8c97c12b59017f7920803e5888fc8,caeed08943221f626942b3ac34801bf6afc288134bf4ef33f3adadcdea343e26
conv-44_qa_33,3,b_category,9b52fb6b6239e1c518792f527dd9f50a865680c3b9d1c237324787b0c76e66d5,2a72f004668ca0ffd0dd4d604bbada535befb25f823232b00ac67f0a6074b086,0,regenerate,18f8d982946f60dae3f645d9b12c0f15f2adac09ab5400986b413ac2c5e7d474,0df31b0cbbdfb4438b3603063decb9041fb195950663345d46ea57808d02744a
conv-44_qa_34,2,b_category,55f1e442a37f3dd7e447083c25cda58d444b27f4c63345af9646da01a79e681e,c9e34a1285da1f4d0fcc5dbc4621b67bf614b003521d7acd77f29ae9dd6860c2,0,regenerate,0f027dfe92d6bb54693d47c893378d75735bc2292f945e55efe0648ddaac0b08,babf79ee1e9167fb702ec4702a8e34d842d89bf77750074c3c56c97594de7f99
conv-44_qa_35,1,b_category,232fe43ec9e625f367c79eba56559f0b6cb691ea9c78e016b0d11dcf4eb73b1e,67994e21e7f488851f51fae26a7da28adf8d8f3e602e752f78c023167d8c9687,0,regenerate,6d22493b884eb6c3cbbf43b8e4ffd5ac8f31f3d1ff5ea684b1b885e5fa71a043,94929288db035341c0f539f84ddbd5d3ea0be5dcfd9d584bcf13113fb6c72d83
conv-44_qa_36,1,b_category,f1328a03bb4c1194dff086f7bc4e7cb42a8b907ac97ec6bc130c55e95e0c70a7,0eb00b6b04fd11b330238446e0cb362f45477918ea6add52219be36a52622b2e,0,regenerate,4e96eb3cfa7926a2b8921ee155f02688680eec42011a6879cf694669c68b60f1,b61583b648ff978a770d627e0808b46233bda6dac9c9f249e3593c0a62850a33
conv-44_qa_37,2,b_category,ae1b514422c7e7785336c3891db36896b9f36ff9f24f79db9153ac7863da2a6e,94ad064a41216fe1361fa2bd06cffacc5ccc10d9e306b13699d7eaf672a80c1c,0,regenerate,ca5d174781aebddad74ed3f64a844f5eaa3169268211bcdc511d888b39cf8645,9cc2cc7ed61a55ec16911f6cedeed7afa9795b2e4038403ba447e32c6b2f2edc
conv-44_qa_38,2,b_category,e87e3b4edd9d7160627b6368b89af3e6618c9bb79f0cc696627b00417c69b290,fcc093dbce24aaf0b4de4eef96a0e39af14bcf06a168025f65b20c9a9b5ba6c2,0,regenerate,d6a436977f4ea5e342baa3168d7669b9fbd493e832fc9ed7b14ad9e12cc8a3b6,2dc7bdda3e579606084f182c8500dfc5b5501fa3eb3d14746089662bad817e1b
conv-44_qa_39,1,b_category,3dca34f38f87697c792d7c1e0bf6b70f341a16739b8f8092c08cf1b1c14ae4da,5edba7383857c5385809e3afa853079b80d387413fd8b2a47a39754e7cee5259,0,regenerate,29be97a8ba2baeb6cc3d9061cf0f69167fb3ab1c0d258a1b5a46a764581bd722,a2565503cf36d892f8ad22b268233252fee541c77f73b9d26ed07c433e305ed4
conv-44_qa_4,2,b_category,dbd119b312d075cdc79ed86e6dc592327005e83349635e025149b5e505b86c3e,ad1e48079da4c7891dbab9af59d1a3b9e0443520459316717181b5030e8d2180,0,regenerate,18adf134beb2e5fef81569177666de362701102bac1035656d5ba8dde3d65d1e,66157f85e5fc0ecb22b607bd4c76afea5108379f71e4e7ebbad12105335ad8d2
conv-44_qa_40,1,b_category,c80709747da6448b8b7d570f66724ea9a5edbbf2e7e5b4a2abd2e69eff209fd7,1fed0220bb830929b74399180e0d1128a43582126a50404b69febfc89b58bca1,0,regenerate,cbbe05687783b74ad9b573f501f13fb8747a50e42d95982ede156dbd921403dc,36a3e3a2cbe62c4d26511d476f86fc79598cd5b8a8e734547a5b6af6b215c09e
conv-44_qa_41,1,b_category,7c0f725308dc1a6b19bee3717bee8a87eaad02546a0a8b58e2aee492143c9406,4ba3d6a0ee6bf957db05cfb2e52f6dbe8aaf4ec9801e1122bdcc459cab985453,0,regenerate,58dfa7c3bf5d6fdcb238af1e68cf2051878c593d7ba7508b7d0ccf60ea1d047b,37049003961869fa811e62a50726fff5a806a4a1ce28f1a3bcf4d4f4ade2b38e
conv-44_qa_42,1,b_category,14503702dc67e8d18052f3624a28875af790e206dfd4569ed620d6f84ba7bf15,b727356240248662b89cb9022d18c7e9898fac6fabdca705839ac2b4b16a6e8e,0,regenerate,72f45a7fdf8c4c80ea5e4e0765fd6820c64a8f6881627fde364836eb585577ac,d6ce50dfc234f8e22141a940f3c61d6f19204699fb24f7b15bb265a163b2a84c
conv-44_qa_43,3,b_category,4460d3240753c0d126ef76505cf71225a832b8925304e3626d8f2e13d17bef54,b7ef34578144367830c39f7ca0f0bc7fd701d56f1bbf362b1428cfe6f6751e67,0,regenerate,1663a6887716ef765d6271c106f21bc221e5f5768934a5762de838c33bcd1e75,6d3adf963b027d01365d394105326b6e0af2cc7a54974b3cc34f4b25221c40dd
conv-44_qa_44,3,b_category,2a8f339571ffa44ee8652d2c12e186aef67a28ff92899ea4c8d205aaed06ef8e,963bbcfc9e967340e86ff70f3fa754db87c0777a9ddf19eda21d059edbcf738e,0,regenerate,e4eec7fe64cc5ec7aac1b9140bd65ef61bad37f73131eaff70aa28f64dd4b1db,f9ebfdf16ec814943aa7b466dc9a4b08bc7c1e962beb68824ef66e6e5dfef923
