experiment,mode,query_id,seed_entity,hop,relation_path,latency_ms,raw_edges_from_db,returned_edges,cache_hit,error
B3_cache,no_cache,q831,b3_hub_15,1,,63.8775,5000,5000,0,0
B3_cache,no_cache,q832,b3_hub_16,1,,43.1757,5000,5000,0,0
B3_cache,no_cache,q833,b3_hub_4,1,,44.8564,5000,5000,0,0
B3_cache,no_cache,q834,b3_hub_16,1,,69.2754,5000,5000,0,0
B3_cache,no_cache,q835,b3_hub_19,1,,27.8462,5000,5000,0,0
B3_cache,no_cache,q836,b3_hub_8,1,,29.8971,5000,5000,0,0
B3_cache,no_cache,q837,b3_hub_11,1,,28.7073,5000,5000,0,0
B3_cache,no_cache,q838,b3_hub_16,1,,28.9657,5000,5000,0,0
B3_cache,no_cache,q839,b3_hub_15,1,,29.6952,5000,5000,0,0
B3_cache,no_cache,q840,b3_hub_11,1,,29.1557,5000,5000,0,0
B3_cache,no_cache,q841,b3_hub_7,1,,44.6151,5000,5000,0,0
B3_cache,no_cache,q842,b3_hub_2,1,,44.7714,5000,5000,0,0
B3_cache,no_cache,q843,b3_hub_11,1,,59.7655,5000,5000,0,0
B3_cache,no_cache,q844,b3_hub_2,1,,40.8708,5000,5000,0,0
B3_cache,no_cache,q845,b3_hub_9,1,,43.8089,5000,5000,0,0
B3_cache,no_cache,q846,b3_hub_11,1,,26.2558,5000,5000,0,0
B3_cache,no_cache,q847,b3_hub_7,1,,63.2275,5000,5000,0,0
B3_cache,no_cache,q848,b3_hub_14,1,,45.1342,5000,5000,0,0
B3_cache,no_cache,q849,b3_hub_14,1,,52.3647,5000,5000,0,0
B3_cache,no_cache,q850,b3_hub_0,1,,43.7644,5000,5000,0,0
B3_cache,no_cache,q851,b3_hub_18,1,,48.9196,5000,5000,0,0
B3_cache,no_cache,q852,b3_hub_7,1,,73.2466,5000,5000,0,0
B3_cache,no_cache,q853,b3_hub_13,1,,41.1012,5000,5000,0,0
B3_cache,no_cache,q854,b3_hub_6,1,,28.1662,5000,5000,0,0
B3_cache,no_cache,q855,b3_hub_11,1,,30.0144,5000,5000,0,0
B3_cache,no_cache,q856,b3_hub_3,1,,45.5519,5000,5000,0,0
B3_cache,LRU,q0,b3_hub_15,1,,43.2192,5000,5000,0,0
B3_cache,LRU,q1,b3_hub_12,1,,43.533,5000,5000,0,0
B3_cache,LRU,q2,b3_normal_111,1,,13.2282,20,20,0,0
B3_cache,LRU,q3,b3_hub_19,1,,44.6488,5000,5000,0,0
B3_cache,LRU,q4,b3_hub_15,1,,1.7681,0,5000,1,0
B3_cache,LRU,q5,b3_normal_198,1,,8.6463,20,20,0,0
B3_cache,LRU,q6,b3_hub_11,1,,77.579,5000,5000,0,0
B3_cache,LRU,q7,b3_hub_18,1,,44.6975,5000,5000,0,0
B3_cache,LRU,q8,b3_normal_127,1,,10.8042,20,20,0,0
B3_cache,LRU,q9,b3_hub_10,1,,30.2217,5000,5000,0,0
B3_cache,LRU,q10,b3_hub_18,1,,1.0204,0,5000,1,0
B3_cache,LRU,q11,b3_normal_1,1,,10.785,20,20,0,0
B3_cache,LRU,q12,b3_hub_17,1,,58.0396,5000,5000,0,0
B3_cache,LRU,q13,b3_hub_14,1,,61.1681,5000,5000,0,0
B3_cache,LRU,q14,b3_normal_191,1,,13.8869,20,20,0,0
B3_cache,LRU,q15,b3_hub_4,1,,76.6508,5000,5000,0,0
B3_cache,LRU,q16,b3_hub_18,1,,1.2702,0,5000,1,0
B3_cache,LRU,q17,b3_normal_180,1,,6.7142,20,20,0,0
B3_cache,LRU,q18,b3_hub_9,1,,53.4065,5000,5000,0,0
B3_cache,LRU,q19,b3_hub_8,1,,106.2024,5000,5000,0,0
B3_cache,LRU,q20,b3_normal_254,1,,24.8555,20,20,0,0
B3_cache,LRU,q21,b3_hub_3,1,,37.1774,5000,5000,0,0
B3_cache,LRU,q22,b3_hub_12,1,,2.2369,0,5000,1,0
B3_cache,LRU,q23,b3_normal_206,1,,8.9161,20,20,0,0
B3_cache,LRU,q24,b3_hub_13,1,,45.1729,5000,5000,0,0
B3_cache,LRU,q25,b3_hub_14,1,,0.9944,0,5000,1,0
B3_cache,LRU,q26,b3_normal_124,1,,9.2384,20,20,0,0
B3_cache,LRU,q27,b3_hub_9,1,,1.1049,0,5000,1,0
B3_cache,LRU,q28,b3_hub_4,1,,1.039,0,5000,1,0
B3_cache,LRU,q29,b3_normal_217,1,,10.461,20,20,0,0
B3_cache,LRU,q30,b3_hub_9,1,,1.4234,0,5000,1,0
B3_cache,LRU,q31,b3_hub_4,1,,1.0941,0,5000,1,0
B3_cache,LRU,q32,b3_normal_346,1,,6.408,20,20,0,0
B3_cache,LRU,q33,b3_hub_4,1,,0.9566,0,5000,1,0
B3_cache,LRU,q34,b3_hub_19,1,,0.9864,0,5000,1,0
B3_cache,LRU,q35,b3_normal_460,1,,8.8213,20,20,0,0
B3_cache,LRU,q36,b3_hub_12,1,,2.0171,0,5000,1,0
B3_cache,LRU,q37,b3_hub_16,1,,31.4185,5000,5000,0,0
B3_cache,LRU,q38,b3_normal_155,1,,6.2053,20,20,0,0
B3_cache,LRU,q39,b3_hub_1,1,,44.3009,5000,5000,0,0
B3_cache,LRU,q40,b3_hub_5,1,,28.1001,5000,5000,0,0
B3_cache,LRU,q41,b3_normal_201,1,,16.2119,20,20,0,0
B3_cache,LRU,q42,b3_hub_15,1,,1.9698,0,5000,1,0
B3_cache,LRU,q43,b3_hub_16,1,,2.965,0,5000,1,0
B3_cache,LRU,q44,b3_normal_239,1,,19.9181,20,20,0,0
B3_cache,LRU,q45,b3_hub_19,1,,4.0364,0,5000,1,0
B3_cache,LRU,q46,b3_hub_12,1,,2.235,0,5000,1,0
B3_cache,LRU,q47,b3_normal_307,1,,15.6889,20,20,0,0
B3_cache,LRU,q48,b3_hub_8,1,,2.0911,0,5000,1,0
B3_cache,LRU,q49,b3_hub_14,1,,1.4077,0,5000,1,0
B3_cache,LRU,q50,b3_normal_58,1,,7.8336,20,20,0,0
B3_cache,LRU,q51,b3_hub_19,1,,0.8655,0,5000,1,0
B3_cache,LRU,q52,b3_hub_9,1,,1.1881,0,5000,1,0
B3_cache,LRU,q53,b3_normal_221,1,,14.0542,20,20,0,0
B3_cache,LRU,q54,b3_hub_11,1,,2.3447,0,5000,1,0
B3_cache,LRU,q55,b3_hub_5,1,,1.46,0,5000,1,0
B3_cache,LRU,q56,b3_normal_336,1,,14.095,20,20,0,0
B3_cache,LRU,q57,b3_hub_15,1,,2.0003,0,5000,1,0
B3_cache,LRU,q58,b3_hub_7,1,,51.7508,5000,5000,0,0
B3_cache,LRU,q59,b3_normal_260,1,,11.5724,20,20,0,0
B3_cache,LRU,q60,b3_hub_0,1,,48.1361,5000,5000,0,0
B3_cache,LRU,q61,b3_hub_17,1,,1.9381,0,5000,1,0
B3_cache,LRU,q62,b3_normal_446,1,,24.3126,20,20,0,0
B3_cache,LRU,q63,b3_hub_17,1,,2.2731,0,5000,1,0
B3_cache,LRU,q64,b3_hub_14,1,,1.8331,0,5000,1,0
B3_cache,LRU,q65,b3_normal_160,1,,15.2382,20,20,0,0
B3_cache,LRU,q66,b3_hub_8,1,,1.6111,0,5000,1,0
B3_cache,LRU,q67,b3_hub_3,1,,1.47,0,5000,1,0
B3_cache,LRU,q68,b3_normal_429,1,,18.9131,20,20,0,0
B3_cache,LRU,q69,b3_hub_13,1,,1.0933,0,5000,1,0
B3_cache,LRU,q70,b3_hub_1,1,,2.3121,0,5000,1,0
B3_cache,LRU,q71,b3_normal_21,1,,20.7145,20,20,0,0
B3_cache,LRU,q72,b3_hub_2,1,,109.2687,5000,5000,0,0
B3_cache,LRU,q73,b3_hub_3,1,,1.0982,0,5000,1,0
B3_cache,LRU,q74,b3_normal_312,1,,15.3452,20,20,0,0
B3_cache,LRU,q75,b3_hub_19,1,,2.2215,0,5000,1,0
B3_cache,LRU,q76,b3_hub_10,1,,1.1301,0,5000,1,0
B3_cache,LRU,q77,b3_normal_459,1,,19.8816,20,20,0,0
B3_cache,LRU,q78,b3_hub_2,1,,1.5729,0,5000,1,0
B3_cache,LRU,q79,b3_hub_4,1,,2.4402,0,5000,1,0
B3_cache,LRU,q80,b3_normal_183,1,,18.3791,20,20,0,0
B3_cache,LRU,q81,b3_hub_8,1,,1.0209,0,5000,1,0
B3_cache,LRU,q82,b3_hub_16,1,,1.3902,0,5000,1,0
B3_cache,LRU,q83,b3_normal_411,1,,9.0204,20,20,0,0
B3_cache,LRU,q84,b3_hub_17,1,,1.3599,0,5000,1,0
B3_cache,LRU,q85,b3_hub_6,1,,41.1973,5000,5000,0,0
B3_cache,LRU,q86,b3_normal_378,1,,13.3329,20,20,0,0
B3_cache,LRU,q87,b3_hub_18,1,,0.8011,0,5000,1,0
B3_cache,LRU,q88,b3_hub_8,1,,0.7667,0,5000,1,0
B3_cache,LRU,q89,b3_normal_326,1,,10.1157,20,20,0,0
B3_cache,LRU,q90,b3_hub_14,1,,0.8348,0,5000,1,0
B3_cache,LRU,q91,b3_hub_11,1,,1.2492,0,5000,1,0
B3_cache,LRU,q92,b3_normal_160,1,,0.6106,0,20,1,0
B3_cache,LRU,q93,b3_hub_10,1,,1.0356,0,5000,1,0
B3_cache,LRU,q94,b3_hub_3,1,,1.0013,0,5000,1,0
B3_cache,LRU,q95,b3_normal_52,1,,19.1214,20,20,0,0
B3_cache,LRU,q96,b3_hub_16,1,,1.0573,0,5000,1,0
B3_cache,LRU,q97,b3_hub_15,1,,2.4497,0,5000,1,0
B3_cache,LRU,q98,b3_normal_322,1,,18.9948,20,20,0,0
B3_cache,LRU,q99,b3_hub_11,1,,0.6846,0,5000,1,0
B3_cache,LRU,q100,b3_hub_12,1,,0.5884,0,5000,1,0
B3_cache,LRU,q101,b3_normal_98,1,,9.991,20,20,0,0
B3_cache,LRU,q102,b3_hub_18,1,,0.5971,0,5000,1,0
B3_cache,LRU,q103,b3_hub_12,1,,0.669,0,5000,1,0
B3_cache,LRU,q104,b3_normal_255,1,,12.7144,20,20,0,0
B3_cache,LRU,q105,b3_hub_5,1,,0.6168,0,5000,1,0
B3_cache,LRU,q106,b3_hub_12,1,,0.5899,0,5000,1,0
B3_cache,LRU,q107,b3_normal_308,1,,12.3251,20,20,0,0
B3_cache,LRU,q108,b3_hub_4,1,,0.5481,0,5000,1,0
B3_cache,LRU,q109,b3_hub_15,1,,0.6291,0,5000,1,0
B3_cache,LRU,q110,b3_normal_291,1,,13.6681,20,20,0,0
B3_cache,LRU,q111,b3_hub_7,1,,1.0299,0,5000,1,0
B3_cache,LRU,q112,b3_hub_8,1,,1.2337,0,5000,1,0
B3_cache,LRU,q113,b3_normal_200,1,,8.0598,20,20,0,0
B3_cache,LRU,q114,b3_hub_1,1,,0.5438,0,5000,1,0
B3_cache,LRU,q115,b3_hub_1,1,,0.4611,0,5000,1,0
B3_cache,LRU,q116,b3_normal_202,1,,14.7832,20,20,0,0
B3_cache,LRU,q117,b3_hub_14,1,,1.2586,0,5000,1,0
B3_cache,LRU,q118,b3_hub_1,1,,1.1875,0,5000,1,0
B3_cache,LRU,q119,b3_normal_371,1,,4.7636,20,20,0,0
B3_cache,LRU,q120,b3_hub_14,1,,0.5441,0,5000,1,0
B3_cache,LRU,q121,b3_hub_10,1,,0.528,0,5000,1,0
B3_cache,LRU,q122,b3_normal_493,1,,12.6352,20,20,0,0
B3_cache,LRU,q123,b3_hub_12,1,,0.6095,0,5000,1,0
B3_cache,LRU,q124,b3_hub_1,1,,0.5575,0,5000,1,0
B3_cache,LRU,q125,b3_normal_360,1,,12.533,20,20,0,0
B3_cache,LRU,q126,b3_hub_19,1,,0.6616,0,5000,1,0
B3_cache,LRU,q127,b3_hub_18,1,,0.6418,0,5000,1,0
B3_cache,LRU,q128,b3_normal_44,1,,10.6031,20,20,0,0
B3_cache,LRU,q129,b3_hub_10,1,,0.7415,0,5000,1,0
B3_cache,LRU,q130,b3_hub_19,1,,0.7261,0,5000,1,0
B3_cache,LRU,q131,b3_normal_402,1,,12.6862,20,20,0,0
B3_cache,LRU,q132,b3_hub_10,1,,0.729,0,5000,1,0
B3_cache,LRU,q133,b3_hub_1,1,,0.7938,0,5000,1,0
B3_cache,LRU,q134,b3_normal_462,1,,13.5733,20,20,0,0
B3_cache,LRU,q135,b3_hub_6,1,,2.6825,0,5000,1,0
B3_cache,LRU,q136,b3_hub_14,1,,2.6064,0,5000,1,0
B3_cache,LRU,q137,b3_normal_294,1,,17.0943,20,20,0,0
B3_cache,LRU,q138,b3_hub_19,1,,2.2887,0,5000,1,0
B3_cache,LRU,q139,b3_hub_3,1,,4.2896,0,5000,1,0
B3_cache,LRU,q140,b3_normal_106,1,,15.3408,20,20,0,0
B3_cache,LRU,q141,b3_hub_13,1,,3.4609,0,5000,1,0
B3_cache,LRU,q142,b3_hub_4,1,,3.8753,0,5000,1,0
B3_cache,LRU,q143,b3_normal_247,1,,5.6036,20,20,0,0
B3_cache,LRU,q144,b3_hub_5,1,,0.6922,0,5000,1,0
B3_cache,LRU,q145,b3_hub_6,1,,0.612,0,5000,1,0
B3_cache,LRU,q146,b3_normal_92,1,,14.2923,20,20,0,0
B3_cache,LRU,q147,b3_hub_1,1,,1.9137,0,5000,1,0
B3_cache,LRU,q148,b3_hub_19,1,,2.0456,0,5000,1,0
B3_cache,LRU,q149,b3_normal_286,1,,9.8151,20,20,0,0
B3_cache,LRU,q150,b3_hub_2,1,,2.1828,0,5000,1,0
B3_cache,LRU,q151,b3_hub_11,1,,2.0234,0,5000,1,0
B3_cache,LRU,q152,b3_normal_323,1,,12.8147,20,20,0,0
B3_cache,LRU,q153,b3_hub_9,1,,1.0059,0,5000,1,0
B3_cache,LRU,q154,b3_hub_19,1,,0.9499,0,5000,1,0
B3_cache,LRU,q155,b3_normal_277,1,,13.0449,20,20,0,0
B3_cache,LRU,q156,b3_hub_7,1,,2.3342,0,5000,1,0
B3_cache,LRU,q157,b3_hub_14,1,,0.9691,0,5000,1,0
B3_cache,LRU,q158,b3_normal_52,1,,0.5104,0,20,1,0
B3_cache,LRU,q159,b3_hub_2,1,,1.679,0,5000,1,0
B3_cache,LRU,q160,b3_hub_10,1,,1.1737,0,5000,1,0
B3_cache,LRU,q161,b3_normal_285,1,,6.0364,20,20,0,0
B3_cache,LRU,q162,b3_hub_13,1,,0.9222,0,5000,1,0
B3_cache,LRU,q163,b3_hub_17,1,,1.2047,0,5000,1,0
B3_cache,LRU,q164,b3_normal_154,1,,8.6503,20,20,0,0
B3_cache,LRU,q165,b3_hub_6,1,,0.971,0,5000,1,0
B3_cache,LRU,q166,b3_hub_10,1,,0.9353,0,5000,1,0
B3_cache,LRU,q167,b3_normal_39,1,,8.8329,20,20,0,0
B3_cache,LRU,q168,b3_hub_1,1,,1.0974,0,5000,1,0
B3_cache,LRU,q169,b3_hub_14,1,,1.8146,0,5000,1,0
B3_cache,LRU,q170,b3_normal_117,1,,5.2386,20,20,0,0
B3_cache,LRU,q171,b3_hub_7,1,,0.8798,0,5000,1,0
B3_cache,LRU,q172,b3_hub_8,1,,1.1917,0,5000,1,0
B3_cache,LRU,q173,b3_normal_184,1,,9.6917,20,20,0,0
B3_cache,LRU,q174,b3_hub_7,1,,1.5001,0,5000,1,0
B3_cache,LRU,q175,b3_hub_2,1,,1.7722,0,5000,1,0
B3_cache,LRU,q176,b3_normal_174,1,,4.7299,20,20,0,0
B3_cache,LRU,q177,b3_hub_0,1,,1.0951,0,5000,1,0
B3_cache,LRU,q178,b3_hub_17,1,,1.1233,0,5000,1,0
B3_cache,LRU,q179,b3_normal_280,1,,8.2665,20,20,0,0
B3_cache,LRU,q180,b3_hub_14,1,,0.9506,0,5000,1,0
B3_cache,LRU,q181,b3_hub_6,1,,0.9605,0,5000,1,0
B3_cache,LRU,q182,b3_normal_461,1,,9.0625,20,20,0,0
B3_cache,LRU,q183,b3_hub_10,1,,1.2461,0,5000,1,0
B3_cache,LRU,q184,b3_hub_16,1,,0.9291,0,5000,1,0
B3_cache,LRU,q185,b3_normal_474,1,,7.635,20,20,0,0
B3_cache,LRU,q186,b3_hub_18,1,,1.0727,0,5000,1,0
B3_cache,LRU,q187,b3_hub_18,1,,0.86,0,5000,1,0
B3_cache,LRU,q188,b3_normal_143,1,,8.7953,20,20,0,0
B3_cache,LRU,q189,b3_hub_4,1,,1.1802,0,5000,1,0
B3_cache,LRU,q190,b3_hub_6,1,,1.2176,0,5000,1,0
B3_cache,LRU,q191,b3_normal_370,1,,11.2016,20,20,0,0
B3_cache,LRU,q192,b3_hub_11,1,,1.3806,0,5000,1,0
B3_cache,LRU,q193,b3_hub_13,1,,0.9399,0,5000,1,0
B3_cache,LRU,q194,b3_normal_455,1,,4.3263,20,20,0,0
B3_cache,LRU,q195,b3_hub_16,1,,1.3163,0,5000,1,0
B3_cache,LRU,q196,b3_hub_7,1,,1.3094,0,5000,1,0
B3_cache,LRU,q197,b3_normal_105,1,,7.5097,20,20,0,0
B3_cache,LRU,q198,b3_hub_5,1,,2.5228,0,5000,1,0
B3_cache,LRU,q199,b3_hub_0,1,,1.3539,0,5000,1,0
B3_cache,LRU,q200,b3_normal_9,1,,9.3903,20,20,0,0
B3_cache,LRU,q201,b3_hub_10,1,,1.0758,0,5000,1,0
B3_cache,LRU,q202,b3_hub_3,1,,1.4935,0,5000,1,0
B3_cache,LRU,q203,b3_normal_156,1,,4.7103,20,20,0,0
B3_cache,LRU,q204,b3_hub_5,1,,1.251,0,5000,1,0
B3_cache,LRU,q205,b3_hub_4,1,,1.3719,0,5000,1,0
B3_cache,LRU,q206,b3_normal_398,1,,8.3425,20,20,0,0
B3_cache,LRU,q207,b3_hub_2,1,,2.6784,0,5000,1,0
B3_cache,LRU,q208,b3_hub_0,1,,1.2241,0,5000,1,0
B3_cache,LRU,q209,b3_normal_409,1,,24.7945,20,20,0,0
B3_cache,LRU,q210,b3_hub_2,1,,1.6946,0,5000,1,0
B3_cache,LRU,q211,b3_hub_12,1,,1.2024,0,5000,1,0
B3_cache,LRU,q212,b3_normal_359,1,,13.0704,20,20,0,0
B3_cache,LRU,q213,b3_hub_15,1,,2.1919,0,5000,1,0
B3_cache,LRU,q214,b3_hub_15,1,,1.7158,0,5000,1,0
B3_cache,LRU,q215,b3_normal_162,1,,18.2139,20,20,0,0
B3_cache,LRU,q216,b3_hub_7,1,,1.2935,0,5000,1,0
B3_cache,LRU,q217,b3_hub_14,1,,0.9539,0,5000,1,0
B3_cache,LRU,q218,b3_normal_190,1,,9.247,20,20,0,0
B3_cache,LRU,q219,b3_hub_11,1,,0.9049,0,5000,1,0
B3_cache,LRU,q220,b3_hub_17,1,,0.9498,0,5000,1,0
B3_cache,LRU,q221,b3_normal_434,1,,8.6069,20,20,0,0
B3_cache,LRU,q222,b3_hub_14,1,,1.2866,0,5000,1,0
B3_cache,LRU,q223,b3_hub_11,1,,1.1092,0,5000,1,0
B3_cache,LRU,q224,b3_normal_329,1,,8.388,20,20,0,0
B3_cache,LRU,q225,b3_hub_2,1,,1.0619,0,5000,1,0
B3_cache,LRU,q226,b3_hub_4,1,,3.2966,0,5000,1,0
B3_cache,LRU,q227,b3_normal_150,1,,5.9622,20,20,0,0
B3_cache,LRU,q228,b3_hub_12,1,,1.3539,0,5000,1,0
B3_cache,LRU,q229,b3_hub_17,1,,0.8675,0,5000,1,0
B3_cache,LRU,q230,b3_normal_38,1,,4.1099,20,20,0,0
B3_cache,LRU,q231,b3_hub_3,1,,1.4382,0,5000,1,0
B3_cache,LRU,q232,b3_hub_8,1,,1.5113,0,5000,1,0
B3_cache,LRU,q233,b3_normal_369,1,,8.058,20,20,0,0
B3_cache,LRU,q234,b3_hub_3,1,,1.1966,0,5000,1,0
B3_cache,LRU,q235,b3_hub_4,1,,0.9887,0,5000,1,0
B3_cache,LRU,q236,b3_normal_132,1,,10.6926,20,20,0,0
B3_cache,LRU,q237,b3_hub_10,1,,1.3985,0,5000,1,0
B3_cache,LRU,q238,b3_hub_13,1,,1.049,0,5000,1,0
B3_cache,LRU,q239,b3_normal_460,1,,0.6671,0,20,1,0
B3_cache,LRU,q240,b3_hub_10,1,,0.9354,0,5000,1,0
B3_cache,LRU,q241,b3_hub_6,1,,1.092,0,5000,1,0
B3_cache,LRU,q242,b3_normal_95,1,,10.8374,20,20,0,0
B3_cache,LRU,q243,b3_hub_10,1,,1.1523,0,5000,1,0
B3_cache,LRU,q244,b3_hub_9,1,,1.0049,0,5000,1,0
B3_cache,LRU,q245,b3_normal_466,1,,7.6423,20,20,0,0
B3_cache,LRU,q246,b3_hub_12,1,,0.5545,0,5000,1,0
B3_cache,LRU,q247,b3_hub_13,1,,0.5324,0,5000,1,0
B3_cache,LRU,q248,b3_normal_458,1,,12.8345,20,20,0,0
B3_cache,LRU,q249,b3_hub_4,1,,0.653,0,5000,1,0
B3_cache,LRU,q250,b3_hub_3,1,,0.671,0,5000,1,0
B3_cache,LRU,q251,b3_normal_407,1,,11.6232,20,20,0,0
B3_cache,LRU,q252,b3_hub_13,1,,0.535,0,5000,1,0
B3_cache,LRU,q253,b3_hub_12,1,,0.5279,0,5000,1,0
B3_cache,LRU,q254,b3_normal_112,1,,11.6028,20,20,0,0
B3_cache,LRU,q255,b3_hub_10,1,,0.6266,0,5000,1,0
B3_cache,LRU,q256,b3_hub_16,1,,0.649,0,5000,1,0
B3_cache,LRU,q257,b3_normal_197,1,,12.3837,20,20,0,0
B3_cache,LRU,q258,b3_hub_17,1,,0.7657,0,5000,1,0
B3_cache,LRU,q259,b3_hub_10,1,,0.6835,0,5000,1,0
B3_cache,LRU,q260,b3_normal_61,1,,17.6923,20,20,0,0
B3_cache,LRU,q261,b3_hub_14,1,,1.2804,0,5000,1,0
B3_cache,LRU,q262,b3_hub_19,1,,2.4673,0,5000,1,0
B3_cache,LRU,q263,b3_normal_242,1,,16.9638,20,20,0,0
B3_cache,LRU,q264,b3_hub_5,1,,2.2233,0,5000,1,0
B3_cache,LRU,q265,b3_hub_13,1,,1.966,0,5000,1,0
B3_cache,LRU,q266,b3_normal_499,1,,9.6097,20,20,0,0
B3_cache,LRU,q267,b3_hub_17,1,,0.729,0,5000,1,0
B3_cache,LRU,q268,b3_hub_2,1,,0.6172,0,5000,1,0
B3_cache,LRU,q269,b3_normal_289,1,,11.5103,20,20,0,0
B3_cache,LRU,q270,b3_hub_15,1,,0.7498,0,5000,1,0
B3_cache,LRU,q271,b3_hub_12,1,,0.7225,0,5000,1,0
B3_cache,LRU,q272,b3_normal_149,1,,11.824,20,20,0,0
B3_cache,LRU,q273,b3_hub_13,1,,0.6355,0,5000,1,0
B3_cache,LRU,q274,b3_hub_11,1,,0.5963,0,5000,1,0
B3_cache,LRU,q275,b3_normal_209,1,,14.0634,20,20,0,0
B3_cache,LRU,q276,b3_hub_12,1,,1.1043,0,5000,1,0
B3_cache,LRU,q277,b3_hub_17,1,,1.1688,0,5000,1,0
B3_cache,LRU,q278,b3_normal_50,1,,7.9851,20,20,0,0
B3_cache,LRU,q279,b3_hub_13,1,,0.6128,0,5000,1,0
B3_cache,LRU,q280,b3_hub_5,1,,0.5368,0,5000,1,0
B3_cache,LRU,q281,b3_normal_137,1,,12.2061,20,20,0,0
B3_cache,LRU,q282,b3_hub_16,1,,2.1574,0,5000,1,0
B3_cache,LRU,q283,b3_hub_9,1,,1.1399,0,5000,1,0
B3_cache,LRU,q284,b3_normal_56,1,,8.6107,20,20,0,0
B3_cache,LRU,q285,b3_hub_4,1,,1.5732,0,5000,1,0
B3_cache,LRU,q286,b3_hub_3,1,,1.3998,0,5000,1,0
B3_cache,LRU,q287,b3_normal_327,1,,9.0588,20,20,0,0
B3_cache,LRU,q288,b3_hub_3,1,,1.5709,0,5000,1,0
B3_cache,LRU,q289,b3_hub_7,1,,3.2521,0,5000,1,0
B3_cache,LRU,q290,b3_normal_314,1,,18.4359,20,20,0,0
B3_cache,LRU,q291,b3_hub_4,1,,1.6341,0,5000,1,0
B3_cache,LRU,q292,b3_hub_13,1,,1.3449,0,5000,1,0
B3_cache,LRU,q293,b3_normal_148,1,,4.0972,20,20,0,0
B3_cache,LRU,q294,b3_hub_0,1,,1.4246,0,5000,1,0
B3_cache,LRU,q295,b3_hub_14,1,,0.9897,0,5000,1,0
B3_cache,LRU,q296,b3_normal_485,1,,4.3201,20,20,0,0
B3_cache,LRU,q297,b3_hub_18,1,,0.655,0,5000,1,0
B3_cache,LRU,q298,b3_hub_3,1,,0.8807,0,5000,1,0
B3_cache,LRU,q299,b3_normal_315,1,,14.3916,20,20,0,0
B3_cache,LRU,q300,b3_hub_12,1,,3.0355,0,5000,1,0
B3_cache,LRU,q301,b3_hub_6,1,,2.5229,0,5000,1,0
B3_cache,LRU,q302,b3_normal_14,1,,12.8038,20,20,0,0
B3_cache,LRU,q303,b3_hub_5,1,,0.6657,0,5000,1,0
B3_cache,LRU,q304,b3_hub_8,1,,0.5982,0,5000,1,0
B3_cache,LRU,q305,b3_normal_193,1,,10.8347,20,20,0,0
B3_cache,LRU,q306,b3_hub_6,1,,3.532,0,5000,1,0
B3_cache,LRU,q307,b3_hub_9,1,,1.4031,0,5000,1,0
B3_cache,LRU,q308,b3_normal_393,1,,4.9118,20,20,0,0
B3_cache,LRU,q309,b3_hub_18,1,,0.5574,0,5000,1,0
B3_cache,LRU,q310,b3_hub_5,1,,0.4795,0,5000,1,0
B3_cache,LRU,q311,b3_normal_480,1,,11.8958,20,20,0,0
B3_cache,LRU,q312,b3_hub_16,1,,0.5982,0,5000,1,0
B3_cache,LRU,q313,b3_hub_10,1,,0.5586,0,5000,1,0
B3_cache,LRU,q314,b3_normal_263,1,,16.0968,20,20,0,0
B3_cache,LRU,q315,b3_hub_6,1,,2.7713,0,5000,1,0
B3_cache,LRU,q316,b3_hub_18,1,,1.3858,0,5000,1,0
B3_cache,LRU,q317,b3_normal_0,1,,12.4194,20,20,0,0
B3_cache,LRU,q318,b3_hub_19,1,,0.6801,0,5000,1,0
B3_cache,LRU,q319,b3_hub_19,1,,0.5256,0,5000,1,0
B3_cache,LRU,q320,b3_normal_165,1,,13.8268,20,20,0,0
B3_cache,LRU,q321,b3_hub_5,1,,1.2276,0,5000,1,0
B3_cache,LRU,q322,b3_hub_15,1,,1.4057,0,5000,1,0
B3_cache,LRU,q323,b3_normal_23,1,,16.814,20,20,0,0
B3_cache,LRU,q324,b3_hub_8,1,,0.6243,0,5000,1,0
B3_cache,LRU,q325,b3_hub_18,1,,0.5268,0,5000,1,0
B3_cache,LRU,q326,b3_normal_265,1,,16.1848,20,20,0,0
B3_cache,LRU,q327,b3_hub_17,1,,1.2785,0,5000,1,0
B3_cache,LRU,q328,b3_hub_2,1,,0.9381,0,5000,1,0
B3_cache,LRU,q329,b3_normal_111,1,,1.1182,0,20,1,0
B3_cache,LRU,q330,b3_hub_8,1,,1.4597,0,5000,1,0
B3_cache,LRU,q331,b3_hub_17,1,,0.9413,0,5000,1,0
B3_cache,LRU,q332,b3_normal_494,1,,7.0735,20,20,0,0
B3_cache,LRU,q333,b3_hub_5,1,,4.8461,0,5000,1,0
B3_cache,LRU,q334,b3_hub_17,1,,2.0566,0,5000,1,0
B3_cache,LRU,q335,b3_normal_261,1,,4.4521,20,20,0,0
B3_cache,LRU,q336,b3_hub_6,1,,1.3468,0,5000,1,0
B3_cache,LRU,q337,b3_hub_0,1,,0.7406,0,5000,1,0
B3_cache,LRU,q338,b3_normal_258,1,,11.3553,20,20,0,0
B3_cache,LRU,q339,b3_hub_16,1,,0.8406,0,5000,1,0
B3_cache,LRU,q340,b3_hub_3,1,,0.7944,0,5000,1,0
B3_cache,LRU,q341,b3_normal_62,1,,11.1999,20,20,0,0
B3_cache,LRU,q342,b3_hub_16,1,,0.8043,0,5000,1,0
