variant,scope,method,query_id,memory_id,rank,score
RawEK,cat1_4_1540,BM25,conv-43_qa_95,conv-43_session_1_D1:1,9,5.787802069796344
RawEK,cat1_4_1540,BM25,conv-43_qa_95,conv-43_session_23_D23:1,10,5.787802069796344
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_8_D8:14,1,26.486029062578
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_8_D8:12,2,12.30262593809297
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_21_D21:12,3,11.769341080884224
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_26_D26:31,4,9.351073087996639
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_8_D8:13,5,7.7378764595323215
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_8_D8:32,6,7.716763556268862
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_27_D27:21,7,7.1031181306591336
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_27_D27:13,8,7.096666039126308
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_27_D27:19,9,6.845680346219749
RawEK,cat1_4_1540,BM25,conv-43_qa_96,conv-43_session_8_D8:17,10,6.736451444662329
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_8_D8:16,1,40.34555035446569
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_27_D27:19,2,19.145763406281606
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_4_D4:7,3,16.083061493582026
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_8_D8:18,4,15.502981291914718
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_26_D26:27,5,14.823844562633486
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_22_D22:2,6,14.473794748831567
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_8_D8:32,7,14.269463729226054
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_1_D1:2,8,14.047718411090127
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_12_D12:7,9,14.02196320376048
RawEK,cat1_4_1540,BM25,conv-43_qa_97,conv-43_session_19_D19:14,10,13.793270296182202
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_8_D8:27,1,20.08023850071339
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_8_D8:17,2,11.573723066740493
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_8_D8:22,3,11.003593030986462
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_26_D26:30,4,10.242234097272405
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_8_D8:14,5,9.55708864192677
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_8_D8:16,6,9.062914227396082
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_8_D8:18,7,9.062914227396082
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_26_D26:29,8,8.946987780178016
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_18_D18:10,9,8.762283461798331
RawEK,cat1_4_1540,BM25,conv-43_qa_98,conv-43_session_12_D12:24,10,7.152547533087828
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_8_D8:24,1,9.277729069409189
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_18_D18:10,2,8.762283461798331
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_8_D8:22,3,8.674092647152818
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_12_D12:7,4,7.001639121704747
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_20_D20:31,5,6.76646341995378
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_8_D8:21,6,6.658821703114553
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_8_D8:23,7,6.658821703114553
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_13_D13:14,8,6.43251078301029
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_24_D24:12,9,6.281635280530192
RawEK,cat1_4_1540,BM25,conv-43_qa_99,conv-43_session_3_D3:6,10,6.278692650350714
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_9_D9:4,1,23.166107488337236
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_9_D9:3,2,20.78983576342294
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_27_D27:7,3,15.615328696808117
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_6_D6:13,4,11.767630732904628
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_11_D11:5,5,10.228502469049495
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_21_D21:12,6,9.783901445040097
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_7_D7:8,7,9.757583824519683
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_23_D23:3,8,9.731551519968848
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_27_D27:13,9,8.884638624060155
RawEK,cat1_4_1540,BM25,conv-43_qa_100,conv-43_session_26_D26:23,10,8.506133017832946
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_9_D9:6,1,19.360520578774985
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_9_D9:7,2,16.012420740414022
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_9_D9:8,3,11.544414858031471
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_11_D11:7,4,10.302937370490021
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_6_D6:3,5,8.650754512991611
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_9_D9:5,6,6.898789309114317
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_4_D4:12,7,6.321582941700707
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_6_D6:5,8,5.97713806350855
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_20_D20:1,9,5.95761829871322
RawEK,cat1_4_1540,BM25,conv-43_qa_101,conv-43_session_14_D14:5,10,5.453280098561596
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_9_D9:7,1,18.055246532471294
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_13_D13:4,2,12.108052985038007
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_9_D9:9,3,11.790903702787169
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_2_D2:13,4,11.777577828944573
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_10_D10:1,5,11.54026773267676
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_9_D9:10,6,9.172929318349155
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_28_D28:7,7,7.309451881678428
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_10_D10:2,8,7.1139259695919295
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_29_D29:3,9,7.0392040698715
RawEK,cat1_4_1540,BM25,conv-43_qa_102,conv-43_session_9_D9:8,10,6.879592457919623
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_10_D10:4,1,10.89385906937244
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_1_D1:9,2,9.850270064506661
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_11_D11:20,3,9.477213125854927
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_25_D25:3,4,9.124380254600636
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_10_D10:5,5,8.332020766760198
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_19_D19:19,6,8.042853586174612
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_10_D10:7,7,8.016566400490007
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_3_D3:11,8,7.611981903844533
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_15_D15:13,9,6.1934957774058566
RawEK,cat1_4_1540,BM25,conv-43_qa_103,conv-43_session_4_D4:4,10,6.07065457057745
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_29_D29:12,1,9.262323343623743
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_10_D10:8,2,9.100440004828675
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_28_D28:18,3,8.57012567795272
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_10_D10:7,4,8.016566400490007
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_10_D10:4,5,6.726954573834443
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_22_D22:11,6,6.631683416394017
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_15_D15:13,7,6.1934957774058566
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_8_D8:30,8,5.76872964374976
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_1_D1:20,9,5.58697703993976
RawEK,cat1_4_1540,BM25,conv-43_qa_104,conv-43_session_26_D26:2,10,5.546980957168084
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_10_D10:9,1,27.948425891128043
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_10_D10:10,2,19.991190163642017
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_10_D10:11,3,14.569310519994836
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_28_D28:5,4,7.571411757902676
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_29_D29:10,5,6.1938594533864055
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_26_D26:36,6,5.551143551041423
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_29_D29:3,7,5.551143551041423
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_3_D3:18,8,5.446137730024313
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_1_D1:2,9,5.314787451336224
RawEK,cat1_4_1540,BM25,conv-43_qa_105,conv-43_session_26_D26:33,10,5.2345506353082945
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_11_D11:7,1,33.208025798697676
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_3_D3:5,2,11.53341404015354
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_10_D10:9,3,10.90983402849557
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_7_D7:1,4,10.773876696493996
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_9_D9:4,5,10.177098175089398
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_28_D28:5,6,6.709153488372834
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_3_D3:19,7,6.620542704464612
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_11_D11:5,8,6.612338559080744
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_15_D15:18,9,6.386117419652231
RawEK,cat1_4_1540,BM25,conv-43_qa_106,conv-43_session_25_D25:11,10,6.071567470338406
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_11_D11:7,1,39.76115008538286
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_10_D10:9,2,15.049670344314837
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_27_D27:3,3,15.00985372192636
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_25_D25:15,4,14.078776621509338
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_25_D25:13,5,13.320876277193488
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_10_D10:1,6,10.104860540996002
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_1_D1:4,7,9.286835998163127
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_22_D22:4,8,8.330366021779344
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_7_D7:1,9,8.277514534392935
RawEK,cat1_4_1540,BM25,conv-43_qa_107,conv-43_session_9_D9:8,10,8.186479175473824
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_11_D11:14,1,18.390847959974334
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_6_D6:15,2,14.16320119375935
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_6_D6:14,3,12.219336572143346
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_11_D11:13,4,11.619459385136821
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_23_D23:7,5,8.439890500698596
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_8_D8:8,6,8.04506174760554
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_4_D4:12,7,7.712355039782975
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_23_D23:3,8,7.686327228832139
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_15_D15:18,9,6.656935551389755
RawEK,cat1_4_1540,BM25,conv-43_qa_108,conv-43_session_11_D11:17,10,6.206152840493171
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_11_D11:22,1,21.254650994946847
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_12_D12:8,2,7.3080410789089125
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_3_D3:12,3,7.210787711494593
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_11_D11:20,4,7.058560877959712
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_14_D14:9,5,7.058560877959712
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_10_D10:1,6,6.282927472470003
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_11_D11:21,7,6.20484618979838
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_15_D15:13,8,6.1934957774058566
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_4_D4:2,9,6.150365267047719
RawEK,cat1_4_1540,BM25,conv-43_qa_109,conv-43_session_11_D11:23,10,5.981163176103514
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_5_D5:16,1,13.555886387349956
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_10_D10:1,2,10.104860540996002
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_6_D6:3,3,9.82603448832758
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_29_D29:13,4,8.832825931484646
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_28_D28:20,5,8.49662856447258
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_11_D11:23,6,8.424405254590564
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_14_D14:22,7,7.26781715186327
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_13_D13:18,8,7.1762235053593475
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_2_D2:8,9,7.126540142578634
RawEK,cat1_4_1540,BM25,conv-43_qa_110,conv-43_session_27_D27:19,10,7.020809851004264
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_12_D12:2,1,26.40878051346855
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_12_D12:4,2,12.613955447736169
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_12_D12:3,3,11.44057187182732
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_12_D12:5,4,6.712612753921472
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_2_D2:5,5,6.712612753921472
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_2_D2:6,6,6.302550242805244
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_15_D15:13,7,6.1934957774058566
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_12_D12:7,8,5.5832832091837945
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_26_D26:2,9,5.546980957168084
RawEK,cat1_4_1540,BM25,conv-43_qa_111,conv-43_session_13_D13:16,10,4.92335662218815
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_12_D12:10,1,10.15433516788441
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_24_D24:16,2,7.315125678674333
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_12_D12:13,3,6.170179739427533
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_21_D21:17,4,5.965638458702635
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_17_D17:4,5,5.962705240104126
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_22_D22:13,6,5.926153616258046
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_17_D17:3,7,5.8800194561065675
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_16_D16:14,8,5.58697703993976
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_12_D12:11,9,5.5832832091837945
RawEK,cat1_4_1540,BM25,conv-43_qa_112,conv-43_session_18_D18:12,10,2.235695147324436
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_12_D12:19,1,16.740250573515134
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_22_D22:3,2,11.587885311371977
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_8_D8:8,3,8.04506174760554
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_5_D5:8,4,7.625996768492963
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_5_D5:7,5,7.3571354559049915
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_25_D25:17,6,7.186950621572214
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_9_D9:15,7,7.064918721361648
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_20_D20:31,8,6.76646341995378
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_2_D2:18,9,6.412719264876682
RawEK,cat1_4_1540,BM25,conv-43_qa_113,conv-43_session_25_D25:11,10,6.271341636690332
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_3_D3:6,1,17.188122588062203
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_13_D13:1,2,9.438727702112576
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_18_D18:10,3,8.762283461798331
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_20_D20:42,4,7.170503063463846
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_20_D20:31,5,6.76646341995378
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_13_D13:14,6,6.43251078301029
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_24_D24:12,7,6.281635280530192
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_27_D27:14,8,5.961233940550725
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_22_D22:7,9,5.8883892739965855
RawEK,cat1_4_1540,BM25,conv-43_qa_114,conv-43_session_26_D26:24,10,5.815122423360971
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_14_D14:3,1,15.584749759349545
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_1_D1:11,2,11.765681234932938
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_1_D1:3,3,9.986305091392667
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_1_D1:7,4,9.986305091392667
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_28_D28:8,5,8.616390418380028
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_13_D13:4,6,8.356598434787855
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_22_D22:4,7,8.117028213217885
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_24_D24:3,8,6.532837239354489
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_2_D2:16,9,6.369711851117155
RawEK,cat1_4_1540,BM25,conv-43_qa_115,conv-43_session_25_D25:11,10,6.071567470338406
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_13_D13:6,1,21.31867947088914
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_13_D13:4,2,13.168427806761956
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_22_D22:4,3,8.806329109734024
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_24_D24:8,4,7.07557574657561
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_8_D8:9,5,6.388317099784599
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_24_D24:13,6,6.322152867064531
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_7_D7:13,7,6.266848995826801
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_25_D25:11,8,6.071567470338406
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_25_D25:13,9,6.071567470338406
RawEK,cat1_4_1540,BM25,conv-43_qa_116,conv-43_session_11_D11:7,10,5.957846423236334
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_25_D25:15,1,12.185381101768233
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_25_D25:13,2,11.239863786837242
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_11_D11:7,3,10.180855125835173
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_22_D22:4,4,8.330366021779344
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_7_D7:11,5,7.524323751971857
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_13_D13:6,6,6.816328169097827
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_11_D11:17,7,6.389414555182173
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_19_D19:1,8,6.126448592020306
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_25_D25:11,9,6.071567470338406
RawEK,cat1_4_1540,BM25,conv-43_qa_117,conv-43_session_5_D5:6,10,5.840089191082124
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_22_D22:4,1,12.867400874910635
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_25_D25:15,2,12.185381101768233
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_1_D1:11,3,11.765681234932938
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_25_D25:13,4,11.239863786837242
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_25_D25:3,5,11.079071730186849
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_13_D13:4,6,10.976062340435462
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_11_D11:7,7,10.180855125835173
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_1_D1:3,8,9.986305091392667
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_1_D1:7,9,9.986305091392667
RawEK,cat1_4_1540,BM25,conv-43_qa_118,conv-43_session_24_D24:2,10,9.339688493488808
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_14_D14:15,1,12.36609321396984
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_5_D5:3,2,8.663615757979326
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_4_D4:2,3,6.150365267047719
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_25_D25:3,4,5.724334029224393
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_11_D11:13,5,5.526336734401645
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_13_D13:16,6,4.92335662218815
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_28_D28:11,7,4.92335662218815
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_10_D10:1,8,4.875769982248217
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_20_D20:35,9,4.715965364911209
RawEK,cat1_4_1540,BM25,conv-43_qa_119,conv-43_session_8_D8:31,10,4.715965364911209
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_14_D14:7,1,15.470609709350473
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_14_D14:3,2,15.450041057590283
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_14_D14:5,3,11.963426828010377
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_14_D14:10,4,10.098323873978234
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_25_D25:13,5,8.909811919041616
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_14_D14:8,6,8.69194537968034
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_14_D14:9,7,8.395923694161498
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_3_D3:6,8,7.491595833450056
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_25_D25:14,9,7.084579412074598
RawEK,cat1_4_1540,BM25,conv-43_qa_120,conv-43_session_26_D26:27,10,6.88932997193659
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_14_D14:3,1,28.03294371811263
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_14_D14:7,2,20.498231769774357
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_14_D14:4,3,12.524442691330517
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_14_D14:6,4,12.072939946483833
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_14_D14:5,5,11.963426828010377
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_14_D14:9,6,6.538224688993006
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_4_D4:1,7,6.32886438852325
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_16_D16:11,8,5.76872964374976
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_29_D29:8,9,5.691049174675627
RawEK,cat1_4_1540,BM25,conv-43_qa_121,conv-43_session_21_D21:7,10,5.616594960609779
RawEK,cat1_4_1540,BM25,conv-43_qa_122,conv-43_session_14_D14:7,1,15.470609709350473
RawEK,cat1_4_1540,BM25,conv-43_qa_122,conv-43_session_14_D14:3,2,15.450041057590283
RawEK,cat1_4_1540,BM25,conv-43_qa_122,conv-43_session_14_D14:5,3,11.963426828010377
RawEK,cat1_4_1540,BM25,conv-43_qa_122,conv-43_session_19_D19:6,4,10.9545988848993
RawEK,cat1_4_1540,BM25,conv-43_qa_122,conv-43_session_19_D19:7,5,8.12637264586918
RawEK,cat1_4_1540,BM25,conv-43_qa_122,conv-43_session_9_D9:14,6,6.860428637003349
