variant,scope,method,query_id,memory_id,rank,score
RawEK,cat1_4_1540,ZScore,conv-44_qa_89,conv-44_session_27_D27:6,6,0.7126880186709176
RawEK,cat1_4_1540,ZScore,conv-44_qa_89,conv-44_session_17_D17:3,7,0.6570342751378865
RawEK,cat1_4_1540,ZScore,conv-44_qa_89,conv-44_session_23_D23:6,8,0.5953089898600432
RawEK,cat1_4_1540,ZScore,conv-44_qa_89,conv-44_session_16_D16:6,9,0.44082344771998433
RawEK,cat1_4_1540,ZScore,conv-44_qa_89,conv-44_session_14_D14:26,10,0.30161979958207535
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_18_D18:6,1,2.67884138518092
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_23_D23:2,2,1.9564263149985317
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_17_D17:8,3,1.1734718223537108
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_19_D19:26,4,1.164085266829702
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_9_D9:5,5,1.1491324755381847
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_3_D3:20,6,0.9226093433223903
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_27_D27:4,7,0.7068428961559481
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_20_D20:6,8,0.5204491926846457
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_18_D18:18,9,0.4261081315961362
RawEK,cat1_4_1540,ZScore,conv-44_qa_90,conv-44_session_15_D15:15,10,0.34174835065730785
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_18_D18:10,1,4.510360416550734
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_19_D19:4,2,1.6391269993439184
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_20_D20:4,3,1.1238354480832464
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_17_D17:8,4,0.572717418456412
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_15_D15:7,5,0.5035028205113574
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_20_D20:6,6,0.2792007056164116
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_18_D18:6,7,0.22224110324162433
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_8_D8:20,8,0.22050286056936802
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_11_D11:7,9,0.11892020097926914
RawEK,cat1_4_1540,ZScore,conv-44_qa_91,conv-44_session_15_D15:15,10,0.10030208751466935
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_18_D18:10,1,2.967228286780141
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_18_D18:11,2,1.884719195431856
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_9_D9:1,3,1.4406324686584235
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_28_D28:5,4,1.1742714070503035
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_17_D17:8,5,1.031346664251374
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_23_D23:6,6,1.0290608187511774
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_3_D3:20,7,0.5962782916374738
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_8_D8:10,8,0.30789288094046996
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_18_D18:14,9,0.2836509652534821
RawEK,cat1_4_1540,ZScore,conv-44_qa_92,conv-44_session_10_D10:1,10,0.2537187789062919
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_19_D19:4,1,2.3693971186589784
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_19_D19:2,2,2.1240830920097964
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_19_D19:3,3,1.7708955829188047
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_10_D10:1,4,0.6703429417664621
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_28_D28:12,5,0.46612755551588325
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_18_D18:18,6,0.4550119909337761
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_26_D26:5,7,0.39903627088292226
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_7_D7:1,8,0.3001139664936115
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_6_D6:12,9,0.26873744264860255
RawEK,cat1_4_1540,ZScore,conv-44_qa_93,conv-44_session_6_D6:14,10,0.26137006656758544
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_3_D3:6,1,2.03997152529645
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_5_D5:10,2,1.4653982813531945
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_1_D1:9,3,1.323715508708506
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_16_D16:12,4,1.1546832947662018
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_5_D5:8,5,1.0704983653696285
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_8_D8:14,6,1.0496534388435173
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_2_D2:19,7,0.7128373942142661
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_8_D8:9,8,0.5925477186423926
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_4_D4:17,9,0.46229774616546404
RawEK,cat1_4_1540,ZScore,conv-44_qa_94,conv-44_session_11_D11:12,10,0.41606368302357033
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_19_D19:22,1,2.533745385935993
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_20_D20:28,2,1.8042180465723263
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_19_D19:20,3,1.6028911900856007
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_19_D19:19,4,1.4725368128074376
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_19_D19:16,5,1.4504768884353907
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_19_D19:18,6,1.3088329137433843
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_17_D17:6,7,1.2597436660607622
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_9_D9:17,8,1.219451166688125
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_4_D4:15,9,0.6777195223451807
RawEK,cat1_4_1540,ZScore,conv-44_qa_95,conv-44_session_25_D25:16,10,0.6093978921714349
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_20_D20:23,1,4.33563248938903
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_20_D20:25,2,2.6676261193106217
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_20_D20:24,3,1.266693209259811
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_20_D20:27,4,0.8928249314297982
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_23_D23:23,5,0.35687951706904497
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_14_D14:13,6,0.3160794316045157
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_24_D24:10,7,0.23957739151676574
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_4_D4:6,8,0.16582743975928313
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_21_D21:7,9,0.1564583084491454
RawEK,cat1_4_1540,ZScore,conv-44_qa_96,conv-44_session_16_D16:13,10,0.12154201884932916
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_20_D20:33,1,5.191638187402711
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_20_D20:34,2,2.893172459794188
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_20_D20:35,3,1.40580098251374
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_20_D20:31,4,0.9138862707681761
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_20_D20:9,5,0.2912902813681685
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_20_D20:29,6,0.17762040152592218
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_20_D20:27,7,0.13172613316252063
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_21_D21:9,8,0.12119872752845107
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_26_D26:4,9,0.0802426298550232
RawEK,cat1_4_1540,ZScore,conv-44_qa_97,conv-44_session_5_D5:19,10,0.0018011269899835258
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_20_D20:35,1,4.768185027218145
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_20_D20:33,2,2.9152993200827053
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_20_D20:27,3,0.9623863344899877
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_8_D8:27,4,0.4172340226576701
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_20_D20:9,5,0.2707430678972244
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_20_D20:31,6,0.16787719602765527
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_17_D17:7,7,0.05268145612348113
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_14_D14:13,8,0.021210783895436625
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_10_D10:16,9,-0.004601969026145458
RawEK,cat1_4_1540,ZScore,conv-44_qa_98,conv-44_session_20_D20:25,10,-0.02153701213657533
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_21_D21:2,1,3.7895130827570074
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_27_D27:2,2,2.197807169392416
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_20_D20:6,3,1.0428570425982298
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_23_D23:6,4,0.9877683140429067
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_3_D3:20,5,0.7124697955449808
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_28_D28:7,6,0.5387795190826664
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_8_D8:9,7,0.5062049259226372
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_16_D16:2,8,0.35231444876894014
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_8_D8:10,9,0.3005102232773239
RawEK,cat1_4_1540,ZScore,conv-44_qa_99,conv-44_session_6_D6:8,10,0.2552447916626036
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_22_D22:1,1,2.774436592745287
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_6_D6:14,2,1.9052138176345883
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_8_D8:9,3,1.5948633302975705
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_3_D3:6,4,1.4927615652722497
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_19_D19:2,5,1.0273766846877528
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_26_D26:1,6,0.7517103869516653
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_10_D10:1,7,0.73462122575466
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_23_D23:24,8,0.6306448858199546
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_17_D17:8,9,0.43633351274977045
RawEK,cat1_4_1540,ZScore,conv-44_qa_100,conv-44_session_20_D20:4,10,0.30638726304894964
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_22_D22:7,1,3.7192003690561153
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_22_D22:5,2,2.8383914633003933
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_22_D22:6,3,1.3641905392192026
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_19_D19:11,4,0.7191123686339775
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_12_D12:8,5,0.5979310789738598
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_19_D19:28,6,0.5943930638075736
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_17_D17:8,7,0.4788992942503757
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_1_D1:15,8,0.34577094926492263
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_3_D3:9,9,0.2923580581486552
RawEK,cat1_4_1540,ZScore,conv-44_qa_101,conv-44_session_11_D11:22,10,0.06512323933415981
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_22_D22:6,1,3.6266540258272784
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_22_D22:5,2,3.568456018224389
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_22_D22:7,3,2.052810916378086
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_22_D22:4,4,1.8785701823796048
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_20_D20:32,5,0.8277127730475674
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_19_D19:28,6,0.2706740914809646
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_12_D12:8,7,0.21088234052399585
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_3_D3:28,8,0.028190492120991284
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_19_D19:11,9,-0.06268479666594978
RawEK,cat1_4_1540,ZScore,conv-44_qa_102,conv-44_session_12_D12:10,10,-0.0750842727695196
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_22_D22:7,1,4.570180229978481
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_22_D22:9,2,2.0167460571376172
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_4_D4:13,3,1.2604706874897398
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_21_D21:14,4,1.2049653216659153
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_22_D22:8,5,1.096661924135188
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_22_D22:11,6,0.9526965397500483
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_17_D17:6,7,0.47100414664864665
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_15_D15:11,8,0.2777765185762194
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_27_D27:18,9,0.22038984220565994
RawEK,cat1_4_1540,ZScore,conv-44_qa_103,conv-44_session_25_D25:16,10,0.10376753807993772
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_13_D13:4,1,2.575184949054467
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_22_D22:9,2,2.2224970105100414
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_13_D13:14,3,1.5926579473521056
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_13_D13:2,4,1.5900170095276955
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_13_D13:1,5,1.1089636847403175
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_7_D7:11,6,1.1006606671291976
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_21_D21:14,7,0.9759662166501644
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_17_D17:6,8,0.5258465022916596
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_13_D13:3,9,0.5184969449758835
RawEK,cat1_4_1540,ZScore,conv-44_qa_104,conv-44_session_12_D12:12,10,0.46469755678516167
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_23_D23:13,1,2.8683827613225974
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_4_D4:21,2,2.197941116710955
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_4_D4:27,3,1.313338864000356
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_20_D20:6,4,1.3050860843840026
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_27_D27:14,5,0.9981709427894887
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_23_D23:10,6,0.7518870509494868
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_16_D16:12,7,0.7173047133555177
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_23_D23:14,8,0.6708498798654761
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_8_D8:8,9,0.6056268752910315
RawEK,cat1_4_1540,ZScore,conv-44_qa_105,conv-44_session_3_D3:6,10,0.5028718500811664
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_23_D23:2,1,4.40956283739142
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_12_D12:8,2,1.1854565016231793
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_19_D19:28,3,1.0676117770452767
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_28_D28:17,4,0.858705864188954
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_15_D15:19,5,0.6492779388948019
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_17_D17:12,6,0.3787117107487534
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_27_D27:18,7,0.3473664461111656
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_22_D22:13,8,0.340506371358834
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_25_D25:16,9,0.16715755934794146
RawEK,cat1_4_1540,ZScore,conv-44_qa_106,conv-44_session_10_D10:27,10,0.12628734476576897
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_23_D23:12,1,2.294506621383851
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_17_D17:8,2,1.6765128656680566
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_4_D4:17,3,1.1547827835392273
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_11_D11:12,4,1.0912657155028183
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_18_D18:10,5,0.8612422588018296
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_10_D10:5,6,0.7276619502981456
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_1_D1:9,7,0.5430995870833537
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_16_D16:12,8,0.18699044727823066
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_20_D20:6,9,0.12314557377558605
RawEK,cat1_4_1540,ZScore,conv-44_qa_107,conv-44_session_8_D8:22,10,0.07327666073845773
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_17_D17:8,1,2.1270241362157334
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_23_D23:12,2,2.03077177292376
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_8_D8:20,3,0.6804740582173485
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_4_D4:17,4,0.6002146358218577
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_11_D11:12,5,0.5725189741475509
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_18_D18:10,6,0.46480530475701576
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_8_D8:9,7,0.2518991898311544
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_16_D16:12,8,0.22235986393822382
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_28_D28:5,9,0.11797523683789446
RawEK,cat1_4_1540,ZScore,conv-44_qa_108,conv-44_session_8_D8:22,10,0.10210597499477025
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_23_D23:24,1,1.9619526052164988
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_17_D17:8,2,1.2866829964478304
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_3_D3:6,3,1.2642227178529326
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_8_D8:20,4,0.8047462360293175
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_14_D14:14,5,0.8039823598036264
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_1_D1:9,6,0.7977793883928896
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_10_D10:5,7,0.5452954780077074
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_4_D4:17,8,0.38910196324363994
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_26_D26:31,9,0.3890150594094166
RawEK,cat1_4_1540,ZScore,conv-44_qa_109,conv-44_session_14_D14:16,10,0.3275538104557585
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_24_D24:8,1,4.192557729952848
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_24_D24:9,2,1.3660103149205933
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_28_D28:10,3,1.3391025801426673
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_24_D24:7,4,1.1708380340586775
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_10_D10:6,5,1.0952232347448185
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_23_D23:15,6,1.0238991915445146
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_24_D24:6,7,0.9395041704124789
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_19_D19:23,8,0.3604362066564723
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_19_D19:25,9,0.31328879428950734
RawEK,cat1_4_1540,ZScore,conv-44_qa_110,conv-44_session_14_D14:15,10,0.16249165442947267
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_24_D24:8,1,5.560958609541227
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_19_D19:9,2,1.083225716521864
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_4_D4:16,3,0.8596905395323023
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_28_D28:10,4,0.7679353916387512
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_24_D24:10,5,0.5616331758866602
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_8_D8:13,6,0.5336844598271206
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_2_D2:20,7,0.4533319011559469
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_23_D23:27,8,0.29929636378235414
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_8_D8:15,9,0.26570559407977873
RawEK,cat1_4_1540,ZScore,conv-44_qa_111,conv-44_session_11_D11:9,10,0.1609913203406655
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_3_D3:11,1,3.3967778821507206
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_25_D25:3,2,2.742612550521182
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_23_D23:5,3,2.274023489689793
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_25_D25:11,4,1.038396725021265
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_25_D25:9,5,0.9590524054177701
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_3_D3:12,6,0.7368147977471244
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_3_D3:13,7,0.6229558722078912
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_25_D25:7,8,0.43648677370959565
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_4_D4:26,9,0.3515899794951416
RawEK,cat1_4_1540,ZScore,conv-44_qa_112,conv-44_session_10_D10:12,10,0.3394377387163888
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_25_D25:8,1,2.961552265508851
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_25_D25:7,2,2.6337307235249083
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_25_D25:5,3,2.0632362561885422
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_25_D25:14,4,1.4281543293786743
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_25_D25:6,5,1.4156519416956082
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_25_D25:10,6,1.279404265453453
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_3_D3:12,7,0.7310260596117101
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_25_D25:11,8,0.653850062046677
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_25_D25:4,9,0.408645474828769
RawEK,cat1_4_1540,ZScore,conv-44_qa_113,conv-44_session_10_D10:17,10,0.40760598429487094
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_26_D26:20,1,5.157065221042188
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_14_D14:1,2,0.9651386634011727
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_3_D3:11,3,0.8576266191323147
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_8_D8:1,4,0.7319432050647157
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_11_D11:1,5,0.6875877869130325
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_16_D16:13,6,0.6870594238589991
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_26_D26:40,7,0.5306222889600536
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_23_D23:1,8,0.23882470139656015
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_27_D27:1,9,0.20855163908610602
RawEK,cat1_4_1540,ZScore,conv-44_qa_114,conv-44_session_16_D16:11,10,0.10190520575774592
RawEK,cat1_4_1540,ZScore,conv-44_qa_115,conv-44_session_26_D26:20,1,2.86670121785491
RawEK,cat1_4_1540,ZScore,conv-44_qa_115,conv-44_session_14_D14:1,2,2.348336407279756
RawEK,cat1_4_1540,ZScore,conv-44_qa_115,conv-44_session_26_D26:21,3,2.033995837769932
RawEK,cat1_4_1540,ZScore,conv-44_qa_115,conv-44_session_27_D27:1,4,1.0618354045581466
